sentence,entities,character_entities
"“Qarth itself is hers, she has no need of baubles,” blue-lipped Pyat Pree sang out from her other side.","['Qarth', 'Pyat Pree']",['Pyat']
Xaro said to the warlock.,['Xaro'],['Xaro']
"“The only palace I desire is the red castle at King’s Landing, my lord Pyat.”","['King’s Landing', 'Pyat']",['Pyat']
Dany was wary of the warlock; the maegi Mirri Maz Duur had soured her on those who played at sorcery.,['Mirri Maz Duur'],['Mirri']
"“And if the great of Qarth would give me gifts, Xaro, let them give me ships and swords to win back what is rightfully mine.”

","['Qarth', 'Xaro']",['Xaro']
Pyat’s blue lips curled upward in a gracious smile.,['Pyat'],['Pyat']
"“The young queen is wise beyond her years,” Xaro Xhoan Daxos murmured down at her from his high saddle.","['her years', 'Xaro Xhoan Daxos']",['Xaro']
"“Once they were mighty,” Xaro agreed, “but now they are as ludicrous as those feeble old soldiers who boast of their prowess long after strength and skill have left them.",['Xaro'],['Xaro']
"“The crow calls the raven black,” muttered Ser Jorah in the Common Tongue of Westeros.","['Jorah', 'the Common Tongue of Westeros']",['Jorah']
"“Xaro has vast wealth, and Pyat Pree—”

“—pretends to power,” the knight said brusquely.","['Xaro', 'Pyat Pree']","['Xaro', 'Pyat']"
Jorah looked no less ferocious as he scowled at the crowd that filled the bazaar.,['Jorah'],['Jorah']
Xaro Xhoan Daxos had offered Dany the hospitality of his home while she was in the city.,['Xaro Xhoan Daxos'],['Xaro']
"Xaro swore that his home could comfortably house all of her people and their horses besides; indeed, it swallowed them.",['Xaro'],['Xaro']
"“You are too generous,” she told Xaro Xhoan Daxos.

",['Xaro Xhoan Daxos'],['Xaro']
"Xaro was a languid, elegant man with a bald head and a great beak of a nose crusted with rubies, opals, and flakes of jade.",['Xaro'],['Xaro']
"All the great of Qarth will come to see my dragons, Dany thought, yet she thanked Xaro for his kindness before she sent him on his way.","['Qarth', 'Xaro']",['Xaro']
"Pyat Pree took his leave as well, vowing to petition the Undying Ones for an audience.","['Pyat Pree', 'the Undying Ones']",['Pyat']
"When Quaithe too was gone, Ser Jorah said, “She speaks truly, my queen . . .",['Jorah'],['Jorah']
"Pyat and Xaro had showered Dany with promises from the moment they first glimpsed her dragons, declaring themselves her loyal servants in all things, but from Quaithe she had gotten only the rare cryptic word.","['Xaro', 'first']",['Xaro']
"Remember Mirri Maz Duur, she told herself.",['Mirri Maz Duur'],['Mirri']
"“As you say, I do, blood of my blood,” said Rakharo.

",['Rakharo'],['Rakharo']
"I want my people to smile when they see me ride by, the way Viserys said they smiled for my father.

",['Viserys'],['Viserys']
"Robert had slain her gallant brother Rhaegar, and one of his creatures had crossed the Dothraki sea to poison her and her unborn son.","['Robert', 'Rhaegar', 'one', 'Dothraki']",['Robert']
"They said Robert Baratheon was strong as a bull and fearless in battle, a man who loved nothing better than war.",['Robert Baratheon'],['Robert']
"And with him stood the great lords her brother had named the Usurper’s dogs, cold-eyed Eddard Stark with his frozen heart, and the golden Lannisters, father and son, so rich, so powerful, so treacherous.

","['Usurper’s', 'Eddard Stark']",['Ned']
"When Khal Drogo had lived, men trembled and made him gifts to stay his wrath.",['Khal Drogo'],['Khal']
"but Viserys had been a fool, and fools believe in foolish things.

",['Viserys'],['Viserys']
"“Irri,” she called, “Jhiqui.”

","['Irri', 'Jhiqui']",['Irri']
It was near evenfall and Dany was feeding her dragons when Irri stepped through the silken curtains to tell her that Ser Jorah had returned from the docks . . .,"['Dany', 'Irri', 'Ser Jorah']",['Irri']
"Dragonmother, Stormborn, I tell you true, Robert Baratheon is dead.”

","['Dragonmother, Stormborn', 'Robert Baratheon']",['Robert']
"“The boy sits the Iron Throne now,” Ser Jorah said.

","['the Iron Throne', 'Jorah']",['Jorah']
"“King Joffrey reigns,” Quhuru Mo agreed, “but the Lannisters rule.","['Joffrey', 'Quhuru Mo']",['Joffrey']
Robert’s brothers have fled King’s Landing.,"['Robert', 'King’s Landing']",['Robert']
Ser Jorah snorted.,['Jorah'],['Jorah']
"“My brother is dead as well, Viserys who was the true king,” she told the Summer Islander.","['Viserys', 'the Summer Islander']",['Viserys']
“Khal Drogo my lord husband killed him with a crown of molten gold.”,['Khal Drogo'],['Khal']
"Jhiqui showed him out, while Ser Jorah Mormont remained.

","['Jhiqui', 'Jorah Mormont']",['Jorah']
"The Usurper is dead, what does it matter?”

“Not every sailor’s tale is true,” Ser Jorah cautioned, “and even if Robert be truly dead, his son rules in his place.","['Usurper', 'Jorah', 'Robert']","['Jorah', 'Robert']"
"but I am as old as the crones in the dosh khaleen and as young as my dragons, Jorah.","['dosh', 'Jorah']",['Jorah']
"Robert proved that on the Trident, with no more than a warhammer.","['Robert', 'Trident']",['Robert']
"“But so do dragonslayers.”





BRAN

Meera moved in a wary circle, her net dangling loose in her left hand, the slender three-pronged frog spear poised in her right.","['Meera', 'three']",['Meera']
"“You lose.”

“She wins,” her brother Jojen said.",['Jojen'],['Jojen']
"All of the other lords and knights had departed within a day or two of the harvest feast, but the Reeds had stayed to become Bran’s constant companions.","['two', 'Reeds', 'Bran']",['Bran']
"Jojen was so solemn that Old Nan called him “little grandfather,” but Meera reminded Bran of his sister Arya.","['Jojen', 'Old Nan', 'Meera', 'Arya']","['Jojen', 'Meera', 'Arya']"
"His dragging and wriggling was unseemly to watch, but when Meera moved to lift him he said, “No, don’t help me.”",['Meera'],['Meera']
"“I never knew anyone who fought with a net before,” he told Meera while he scratched the direwolf between the ears.",['Meera'],['Meera']
"Roose Bolton’s bastard had started it by seizing Lady Hornwood as she returned from the harvest feast, marrying her that very night even though he was young enough to be her son.","['Roose Bolton', 'Lady Hornwood']",['Roose']
"Maester Luwin never would.”

",['Maester Luwin'],['Luwin']
"Sitting cross-legged under the weirwood, Jojen Reed regarded him solemnly.",['Jojen Reed'],['Jojen']
"“My brother has the greensight,” said Meera.",['Meera'],['Meera']
"“There is no sometimes, Meera.”",['Meera'],['Meera']
"“I will,” said Jojen, “if you’ll tell me about your dreams.”

",['Jojen'],['Jojen']
"Bran could hear leaves rustling, and Hodor’s distant splashing from the hot pools.",['Hodor'],['Hodor']
"Maester Luwin gives me sleeping draughts.”

",['Maester Luwin'],['Luwin']
"Meera said, “All of Winterfell knows you wake at night shouting and sweating, Bran.","['Meera', 'night', 'Bran']","['Meera', 'Bran']"
"The women talk of it at the well, and the guards in their hall.”

“Tell us what frightens you so much,” said Jojen.

",['Jojen'],['Jojen']
"Maester Luwin says dreams might mean anything or nothing.”

",['Maester Luwin'],['Luwin']
"“My brother dreams as other boys do, and those dreams might mean anything,” Meera said, “but the green dreams are different.”

",['Meera'],['Meera']
"Jojen’s eyes were the color of moss, and sometimes when he looked at you he seemed to be seeing something else.",['Jojen'],['Jojen']
"A crow was trying to peck through the chains, but the stone was too hard and his beak could only chip at them.”

“Did the crow have three eyes?”

Jojen nodded.

","['three', 'Jojen']",['Jojen']
"Picking up her net, Meera shook out the last tangles and began arranging it in loose folds.

",['Meera'],['Meera']
"“You are the winged wolf, Bran,” said Jojen.","['Bran', 'Jojen']","['Bran', 'Jojen']"
"His bastard brother Jon was there now, a man of the Night’s Watch.

","['Jon', 'the Night’s Watch']",['Jon']
"“When Jojen told our lord father what he’d dreamed, he sent us to Winterfell.”

","['Jojen', 'Winterfell']",['Jojen']
"“How would I break the chains, Jojen?”",['Jojen'],['Jojen']
Jojen pointed.,['Jojen'],['Jojen']
"Have you ever hunted one, Meera?",['Meera'],['Meera']
Meera plucked her frog spear out of the bushes.,['Meera'],['Meera']
"“Did you dream of a lizard-lion?”

“No,” said Bran.",['Bran'],['Bran']
"“I told you, I don’t want—”

“Did you dream of a wolf?”

He was making Bran angry.",['Bran'],['Bran']
Jojen Reed took no mind.,['Jojen Reed'],['Jojen']
Jojen stood.,['Jojen'],['Jojen']
"He had not been able to tell Ser Rodrik or Maester Luwin, and he could not tell the Reeds either.","['Rodrik', 'Maester Luwin', 'Reeds']","['Rodrik', 'Luwin']"
"“Do you fall every night, Bran?”",['Bran'],['Bran']
"Jojen asked quietly.

",['Jojen'],['Jojen']
"“Keep him back, Bran.”

",['Bran'],['Bran']
"“Jojen is making him angry.”

",['Jojen'],['Jojen']
"You know that, Bran.”

",['Bran'],['Bran']
"Summer rushed forward, but Meera blocked him, jabbing with the three-pronged spear.","['Summer', 'Meera', 'three']",['Meera']
"“Call him back, Bran.”

“Summer!”","['Bran', 'Summer']",['Bran']
"The direwolf lunged again, and again Meera’s spear darted out.",['Meera'],['Meera']
"“I can’t!”

“Jojen, up the tree.”

“There’s no need.",['Jojen'],['Jojen']
"“They won’t hurt Hodor,” he assured his treed friends.

",['Hodor'],['Hodor']
"Hodor went to it gleefully, waving his arms and stamping his huge feet, shouting “Hodor, Hodor,” running first at one wolf and then the other.","['Hodor', 'Hodor', 'first', 'one']","['Hodor', 'Hodor']"
No sooner did Meera touch ground than she snatched up her spear and net again.,['Meera'],['Meera']
Maybe Maester Luwin was right to lock them in the godswood.,['Maester Luwin'],['Luwin']
"“Hodor,” he said, “bring me to Maester Luwin.”

",['Maester Luwin'],['Luwin']
The maester’s turret below the rookery was one of Bran’s favorite places.,['Bran'],['Bran']
"Luwin was hopelessly untidy, but his clutter of books and scrolls and bottles was as familiar and comforting to Bran as his bald spot and the flapping sleeves of his loose grey robes.",['Luwin'],['Luwin']
"He found Luwin perched on a high stool, writing.",['Luwin'],['Luwin']
"With Ser Rodrik gone, all of the governance of the castle had fallen on his shoulders.",['Rodrik'],['Rodrik']
"“My prince,” he said when Hodor entered, “you’re early for lessons today.”","['Hodor', 'today']",['Hodor']
"“Meera says her brother has the greensight.”

Maester Luwin scratched at the side of his nose with his writing quill.","['Meera', 'Maester Luwin']","['Meera', 'Luwin']"
"“What was it?”

Luwin set down his quill.",['Luwin'],['Luwin']
"“No one truly knows, Bran.",['Bran'],['Bran']
"But he has dreams that come true sometimes, Meera says.”

",['Meera'],['Meera']
"You dreamed of your lord father in the crypts before we knew he was dead, remember?”

“Rickon did too.",['Rickon'],['Rickon']
but remember as well all those tens of thousands of dreams that you and Rickon have dreamed that did not come true.,"['tens of thousands', 'Rickon']",['Rickon']
"Luwin slid a finger up under his collar and began to turn it, inch by inch.",['Luwin'],['Luwin']
"“I had that dream, and Rickon did too.",['Rickon'],['Rickon']
"“There are men who call themselves mages and warlocks,” Maester Luwin said.",['Maester Luwin'],['Luwin']
"Jojen Reed may have had a dream or two that he believes came true, but he does not have the greensight.","['Jojen Reed', 'two']",['Jojen']
Bran said as much to Meera Reed when she came to him at dusk as he sat in his window seat watching the lights flicker to life.,"['Meera Reed', 'dusk']",['Meera']
"Summer shouldn’t have tried to hurt Jojen, but Jojen shouldn’t have said all that about my dreams.","['Summer', 'Jojen', 'Jojen']","['Jojen', 'Jojen']"
"“You were sitting at supper, but instead of a servant, Maester Luwin brought you your food.",['Maester Luwin'],['Luwin']
"Maester Luwin has the truth of it, he told himself.",['Maester Luwin'],['Luwin']
"Nothing bad was coming to Winterfell, no matter what Jojen said.","['Winterfell', 'Jojen']",['Jojen']
"“My cousin chooses a queer hour to come visiting,” Tyrion told a sleep-befuddled Podrick Payne, who’d doubtless expected to be well roasted for waking him.","['hour', 'Podrick Payne']",['Podrick']
Does Lancel think to find me drowsy and slow of wit at this hour?,"['Lancel', 'this hour']",['Lancel']
"No, Lancel scarce thinks at all, this is Cersei’s doing.","['Lancel', 'Cersei']","['Lancel', 'Cersei']"
"Even abed, he worked well into the morning—reading by the flickering light of a candle, scrutinizing the reports of Varys’s whisperers, and poring over Littlefinger’s books of accounts until the columns blurred and his eyes ached.

","['the morning', 'Varys', 'Littlefinger']","['Varys', 'Littlefinger']"
"Ser Lancel was sixteen, and not known for his patience.","['Lancel', 'sixteen']",['Lancel']
"When his bowels were empty, Tyrion slipped on a bedrobe and roughed his thin flaxen hair with his fingers, all the more to look as if he had wakened from sleep.

",['Tyrion'],['Tyrion']
"Lancel was pacing before the ashes of the hearth, garbed in slashed red velvet with black silk undersleeves, a jeweled dagger and a gilded scabbard hanging from his swordbelt.",['Lancel'],['Lancel']
"To what do I owe this undeserved pleasure?”

“Her Grace the Queen Regent has sent me to command you to release Grand Maester Pycelle.”","['Her Grace the Queen Regent', 'Grand Maester Pycelle']",['Pycelle']
"Ser Lancel showed Tyrion a crimson ribbon, bearing Cersei’s lion seal impressed in golden wax.","['Lancel', 'Tyrion', 'Cersei']","['Lancel', 'Tyrion', 'Cersei']"
"“Her Grace is quite recovered,” Ser Lancel said curtly.

","['Grace', 'Lancel']",['Lancel']
"Tyrion had hoped for a few more days without Cersei’s interference, but he was not too terribly surprised by her return to health.","['a few more days', 'Cersei']",['Cersei']
"She was Jaime’s twin, after all.",['Jaime'],['Jaime']
"Will you take a cup with me, Lancel?",['Lancel'],['Lancel']
"“I need no help sleeping,” Ser Lancel said.",['Lancel'],['Lancel']
"Knighthood had made the boy bolder, Tyrion reflected—that, and the sorry part he had played in murdering King Robert.","['Knighthood', 'Tyrion', 'King Robert']",['Tyrion']
“As to Grand Maester Pycelle . . .,['Grand Maester Pycelle'],['Pycelle']
"She reminds you that she is Joffrey’s regent.”

",['Joffrey'],['Joffrey']
Only when the boy was gone did he turn back to Lancel.,['Lancel'],['Lancel']
"Which means that Cersei has already ordered Bywater to release Pycelle, and been rebuffed.","['Cersei', 'Bywater', 'Pycelle']","['Cersei', 'Pycelle']"
"“Ser,” Lancel said stiffly.",['Lancel'],['Lancel']
"He touched his sword, perhaps to remind Tyrion that he wore one.",['Tyrion'],['Tyrion']
"With an axe, not a wineskin.”

Lancel reddened; was he such a fool as to believe his part in Robert’s death had gone unnoted?","['Lancel', 'Robert']","['Lancel', 'Robert']"
"Tell me—did Cersei have you knighted before or after she took you into her bed?”

The flicker in Lancel’s green eyes was all the admission Tyrion needed.","['Cersei', 'Lancel', 'Tyrion']","['Cersei', 'Lancel', 'Tyrion']"
So Varys told it true.,['Varys'],['Varys']
"Have you given any thought to what Joffrey will do when I tell him you murdered his father to bed his mother?”

“It was not like that!”",['Joffrey'],['Joffrey']
"Lancel protested, horrified.

",['Lancel'],['Lancel']
"even a poor copy of Jaime is sweeter than an empty bed, I suppose.",['Jaime'],['Jaime']
The defiance went from Lancel all at once.,['Lancel'],['Lancel']
“Save it for Joffrey.,['Joffrey'],['Joffrey']
I want to know what Cersei is doing.,['Cersei'],['Cersei']
Lancel spoke without a moment’s hesitation.,['Lancel'],['Lancel']
"Lancel lifted the cup and drank, albeit stiffly.",['Lancel'],['Lancel']
"“Oh, I’ll give her Pycelle.”

",['Pycelle'],['Pycelle']
"Lancel seemed astonished.

",['Lancel'],['Lancel']
Tyrion smiled.,['Tyrion'],['Tyrion']
"Lancel finished his wine.

",['Lancel'],['Lancel']
"With King Robert dead, it would be most embarrassing should his grieving widow suddenly grow great with child.”

",['Robert'],['Robert']
"I want no more nephews, is that clear?”

Ser Lancel made a stiff bow and took his leave.

",['Lancel'],['Lancel']
Tyrion allowed himself a moment to feel sorry for the boy.,['Tyrion'],['Tyrion']
"Another fool, and a weakling as well, but he does not deserve what Cersei and I are doing to him.",['Cersei'],['Cersei']
It was a kindness that his uncle Kevan had two other sons; this one was unlikely to live out the year.,"['Kevan', 'two', 'the year']",['Kevan']
"Cersei would have him killed out of hand if she learned he was betraying her, and if by some grace of the gods she did not, Lancel would never survive the day Jaime Lannister returned to King’s Landing.","['Lancel', 'Jaime Lannister', 'King’s Landing']","['Lancel', 'Jaime']"
"The only question would be whether Jaime cut him down in a jealous rage, or Cersei murdered him first to keep Jaime from finding out.","['Jaime', 'Cersei', 'first', 'Jaime']","['Jaime', 'Cersei', 'Jaime']"
"A restlessness was on him, and Tyrion knew full well he would not get back to sleep tonight.","['Tyrion', 'tonight']",['Tyrion']
"He found Podrick Payne asleep in a chair outside the door of the solar, and shook him by the shoulder.",['Podrick Payne'],['Podrick']
"But Bronn first.”

","['Bronn', 'first']",['Bronn']
"The city streets were dangerous, but with Bronn beside him Tyrion felt safe enough.",['Bronn'],['Bronn']
"Small wonder that both of them were dead, while Tyrion Lannister had never felt more alive.",['Tyrion Lannister'],['Tyrion']
"Bronn went upstairs with a dark-eyed girl from Dorne, but Alayaya was busy entertaining.","['Bronn', 'Dorne', 'Alayaya']",['Bronn']
"A handsome woman, Tyrion reflected as he watched her go.",['Tyrion'],['Tyrion']
"Instead he’d spit on Bronn, and in future would do his spitting without teeth.

",['Bronn'],['Bronn']
"But he had Shae waiting for him at the manse.

",['Shae'],['Shae']
"Marei was a cool, pale, delicate girl Tyrion had noticed once or twice.","['Marei', 'Tyrion']",['Tyrion']
"She’s right, Tyrion thought, I won’t.",['Tyrion'],['Tyrion']
"As he left the stable on his piebald gelding, Tyrion heard the sound of music drifting over the rooftops.",['Tyrion'],['Tyrion']
"His sweet innocent Tysha had been a lie start to finish, only a whore his brother Jaime had hired to make him a man.

","['Tysha', 'Jaime']",['Jaime']
I have Shae now.,['Shae'],['Shae']
"The man who admitted him was one of Varys’s prettier finds, a Braavosi daggerman with a harelip and a lazy eye.","['Varys', 'Braavosi']",['Varys']
"When Varys had paraded them before him, Tyrion had been afraid he’d gone too far, but Shae had never uttered a word of complaint.","['Varys', 'Tyrion', 'Shae']","['Varys', 'Tyrion', 'Shae']"
"Even so, Tyrion would sooner have used some of his mountain clansmen to guard the manse; Chella’s Black Ears perhaps, or the Moon Brothers.","['Tyrion', 'Chella’s Black Ears', 'the Moon Brothers']",['Tyrion']
Shae murmured in her sleep.,['Shae'],['Shae']
"Arya took her meals at a trestle table in the undercroft with Weese and his other charges, but sometimes she would be chosen to help fetch their food, and she and Hot Pie could steal a moment to talk.","['Arya', 'Weese']",['Arya']
Gendry had been sent to the forge; Arya seldom saw him.,"['Gendry', 'Arya']","['Gendry', 'Arya']"
"Weese used Arya to run messages, draw water, and fetch food, and sometimes to serve at table in the Barracks Hall above the armory, where the men-at-arms took their meals.","['Weese', 'Arya', 'Barracks Hall']",['Arya']
Arya thought that was stupid.,['Arya'],['Arya']
"It was the living men she feared, Weese and Ser Gregor Clegane and","['Weese', 'Gregor Clegane']",['The Mountain']
"She wondered what Lord Tywin would do if she marched up to him and confessed to being Arya Stark, but she knew she’d never get near enough to talk to him, and anyhow he’d never believe her if she did, and afterward Weese would beat her bloody.

","['Arya Stark', 'Weese']",['Arya']
"He would hit at the slightest provocation, and he had a dog who was near as bad as he was, an ugly spotted bitch that smelled worse than any dog Arya had ever known.",['Arya'],['Arya']
"On the road Arya had felt like a sheep, but Harrenhal turned her into a mouse.","['Arya', 'Harrenhal']",['Arya']
The size of the castle made even Gregor Clegane seem small.,['Gregor Clegane'],['The Mountain']
"Its stables housed a thousand horses, its godswood covered twenty acres, its kitchens were as large as Winterfell’s Great Hall, and its own great hall, grandly named the Hall of a Hundred Hearths even though it only had thirty and some (Arya had tried to count them, twice, but she came up with thirty-three once and thirty-five the other time) was so cavernous that Lord Tywin could have feasted his entire host, though he never did.","['twenty acres', 'Winterfell’s Great Hall', 'the Hall of a Hundred Hearths', 'thirty', 'Arya', 'thirty-three', 'thirty-five']",['Arya']
"Walls, doors, halls, steps, everything was built to an inhuman scale that made Arya remember the stories Old Nan used to tell of the giants who lived beyond the Wall.

","['Arya', 'Old Nan']",['Arya']
"And as lords and ladies never notice the little grey mice under their feet, Arya heard all sorts of secrets just by keeping her ears open as she went about her duties.",['Arya'],['Arya']
Once she even overheard Maester Tothmure’s serving girl confiding to her brother about some message that said Joffrey was a bastard and not the rightful king at all.,"['Maester Tothmure’s', 'Joffrey']",['Joffrey']
"King Robert’s brothers Stannis and Renly had joined the fighting, she heard.","['Stannis', 'Renly']","['Stannis', 'Renly']"
Even Lannister men questioned how long Joffrey would hold the Iron Throne.,"['Joffrey', 'the Iron Throne']",['Joffrey']
There was always talk of Beric Dondarrion.,['Beric Dondarrion'],['Beric']
"Arya did not know who Bloody Mummers were until a fortnight later, when the queerest company of men she’d ever seen arrived at Harrenhal.","['Arya', 'Bloody Mummers', 'Harrenhal']",['Arya']
Arya looked at Vargo Hoat again.,"['Arya', 'Vargo Hoat']",['Arya']
"The Brave Companions were housed in the Widow’s Tower, so Arya need not serve them.","['The Brave Companions', 'the Widow’s Tower', 'Arya']",['Arya']
"The Bloody Mummers did not linger long at Harrenhal, but before they rode out again, Arya heard one of them saying how a northern army under Roose Bolton had occupied the ruby ford of the Trident.","['Harrenhal', 'Arya', 'Roose Bolton', 'ford', 'Trident']","['Arya', 'Roose']"
Arya had not known her brother was so near.,['Arya'],['Arya']
When she thought of seeing Robb’s face again Arya had to bite her lip.,['Robb'],['Robb']
"And I want to see Jon too, and Bran and Rickon, and Mother.","['Jon', 'Bran and Rickon', 'Mother']",['Jon']
"They vowed not to escape, Arya told herself, but they never swore not to help me escape.

",['Arya'],['Arya']
"One fat lordling haunted the kitchens, Hot Pie told her, always looking for a morsel.","['One', 'Hot Pie']",['Hot']
"Sansa would have known who he was, and the fat one too, but Arya had never taken much interest in titles and sigils.",['Arya'],['Arya']
"Whenever Septa Mordane had gone on about the history of this house and that house, she was inclined to drift and dream and wonder when the lesson would be done.

",['Septa Mordane'],['Mordane']
For days and days Arya tried to work out how she might steal past the door guards to see him.,"['days', 'Arya']",['Arya']
"When Arya asked who it was, one of the guards told her that Lord Cerwyn had died.","['Arya', 'Cerwyn']",['Arya']
"No, he must defend King’s Landing, Stannis was the greatest threat.","['King’s Landing', 'Stannis']",['Stannis']
He’d sent Gregor Clegane and Vargo Hoat to destroy Roose Bolton and remove the dagger from his back.,"['Gregor Clegane', 'Vargo Hoat', 'Roose Bolton']","['The Mountain', 'Roose']"
"There was something in his face that reminded Arya of her own father, even though they looked nothing alike.",['Arya'],['Arya']
One of the women said that his men had ridden all the way around the lake chasing Beric Dondarrion and slaying rebels.,"['One', 'Beric Dondarrion']",['Beric']
"We weren’t rebels, Arya thought.",['Arya'],['Arya']
"Ser Amory had fewer men than she remembered, though, and many wounded.",['Amory'],['Amory']
Rorge had donned a black halfhelm with a broad iron nasal that made it hard to see that he did not have a nose.,['Rorge'],['Rorge']
But Jaqen H’ghar still smiled.,['Jaqen'],['Jaqen']
"It streamed down across his shoulders, red and white and shiny, and Arya heard the girls giggling to each other in admiration.

",['Arya'],['Arya']
"Gendry said to, I should have listened.",['Gendry'],['Gendry']
"Only Jaqen H’ghar so much as glanced in her direction, and his eyes passed right over her.",['Jaqen'],['Jaqen']
"Too tired even for food, Arya begged Weese’s pardons and crawled into her straw to sleep.","['Arya', 'Weese']",['Arya']
"Arya was dreaming of wolves running wild through the wood when a strong hand clamped down over her mouth like smooth warm stone, solid and unyielding.",['Arya'],['Arya']
"Yes?”

Heart pounding, Arya managed the tiniest of nods.

",['Arya'],['Arya']
Jaqen H’ghar took his hand away.,['Jaqen'],['Jaqen']
"He wants to help me, Arya realized with a rush of hope that made her dizzy.",['Arya'],['Arya']
"By the time Arya lit her stub of a candle, only a faint smell remained of him, a whiff of ginger and cloves lingering in the air.",['Arya'],['Arya']
"The woman in the next niche rolled over on her straw and complained of the light, so Arya blew it out.",['Arya'],['Arya']
"Joffrey and his mother, Ilyn Payne and Meryn Trant and Sandor Clegane .","['Joffrey', 'Ilyn Payne', 'Meryn Trant', 'Sandor Clegane']","['Joffrey', 'Ilyn', 'Meryn', 'The Hound']"
"Ser Amory Lorch was here, though, and she hated him almost as much.",['Amory Lorch'],['Amory']
"As she worked, Arya thought about the people she wanted dead.",['Arya'],['Arya']
But she didn’t think she should trust Jaqen.,['Jaqen'],['Jaqen']
"“If you would take a man’s life, you owe it to him to look him in the face and hear his last words,” she’d heard him tell Robb and Jon once.

",['Jon'],['Jon']
"The next day she avoided Jaqen H’ghar, and the day after that.","['next day', 'Jaqen', 'the day']",['Jaqen']
"She heard he’d lost four men in one of Lord Beric’s night raids, but those Arya hated returned unscathed and took up residence on the second floor of the Wailing Tower.","['four', 'one', 'Arya', 'second', 'the Wailing Tower']",['Arya']
Arya ran up her well-scrubbed steps.,['Arya'],['Arya']
"When Weese found that she hadn’t asked about the clothes, he yanked down her breeches and caned her until blood ran down her thighs, but Arya closed her eyes and thought of all the sayings Syrio had taught her, so she scarcely felt it.

","['Weese', 'Arya', 'Syrio']","['Arya', 'Syrio']"
She was carrying a flagon of wine and pouring when she glimpsed Jaqen H’ghar at his trencher across the aisle.,['Jaqen'],['Jaqen']
"Chewing her lip, Arya glanced around warily to make certain Weese was not in sight.","['Arya', 'Weese']",['Arya']
"Rorge sat to Jaqen’s right, deep drunk, but he took no note of her.",['Jaqen'],['Jaqen']
"Arya leaned close and whispered, “Chiswyck,” right in Jaqen’s ear.","['Chiswyck', 'Jaqen']",['Jaqen']
"When her flagon was empty, Arya hurried down to the cellars to refill it from the cask, and quickly returned to her pouring.",['Arya'],['Arya']
"Nothing happened the next day, nor the day after, but on the third day Arya went to the kitchens with Weese to fetch their dinner.","['the next day', 'the day', 'the third day', 'Arya', 'Weese']",['Arya']
"It wasn’t Harren, Arya wanted to say, it was me.","['n’t Harren', 'Arya']",['Arya']
"Catelyn could not see the sea from here, but she could feel how close it was.",['Catelyn'],['Catelyn']
Stannis Baratheon’s foragers had cut the trees down for his siege towers and catapults.,['Stannis'],['Stannis']
"Catelyn wondered how long the grove had stood, and whether Ned had rested here when he led his host south to lift the last siege of Storm’s End.","['Catelyn', 'Ned', 'Storm’s End']","['Catelyn', 'Ned']"
"Gods grant that I shall do the same, Catelyn prayed.",['Catelyn'],['Catelyn']
"It would be no easy thing to forge a peace between these brothers, Catelyn knew, yet for the good of the realm, it must be tried.

",['Catelyn'],['Catelyn']
Catelyn watched them come.,['Catelyn'],['Catelyn']
"The first to arrive must wait on the other, and Renly would do no waiting.","['first', 'Renly']",['Renly']
"Catelyn was practiced at waiting.

",['Catelyn'],['Catelyn']
"As he neared, she saw that Stannis wore a crown of red gold with points fashioned in the shape of flames.",['Stannis'],['Stannis']
"A red priestess, Catelyn thought, wondering.",['Catelyn'],['Catelyn']
"“Lady Stark,” Stannis Baratheon said with chill courtesy as he reined up.","['Lady Stark', 'Stannis Baratheon']",['Stannis']
"“I am sorry for your lord’s death,” he said, “though Eddard Stark was no friend to me.”

",['Eddard Stark'],['Ned']
"When the Lords Tyrell and Redwyne held you prisoned in that castle, starving, it was Eddard Stark who broke the siege.”

","['Redwyne', 'Eddard Stark']",['Ned']
"“At my brother’s command, not for love of me,” Stannis answered.",['Stannis'],['Stannis']
"Ned never wanted it.”

",['Ned'],['Ned']
"Cersei still holds my Sansa, and of Arya there has been no word since the day of Robert’s death.”

","['Arya', 'the day', 'Robert']","['Arya', 'Robert']"
These lords swore fealty to Robert and House Baratheon.,"['Robert', 'House Baratheon']",['Robert']
"If you and your brother were to put aside your quarrel—”

“I have no quarrel with Renly, should he prove dutiful.",['Renly'],['Renly']
Stannis studied her face.,['Stannis'],['Stannis']
"“Kings have no friends,” Stannis said bluntly, “only subjects and enemies.”

","['Kings', 'Stannis']",['Stannis']
Catelyn glanced over her shoulder as Lord Renly’s palfrey picked her way through the stumps.,['Catelyn'],['Catelyn']
"Renly had chosen a woman to carry his banner as well, though Brienne hid face and form behind plate armor that gave no hint of her sex.",['Brienne'],['Brienne']
"Can that truly be you, Stannis?”

Stannis frowned.","['Stannis', 'Stannis']","['Stannis', 'Stannis']"
"Catelyn said, “Let us hope there will be no battle.",['Catelyn'],['Catelyn']
"Stannis studied her, unsmiling.",['Stannis'],['Stannis']
"“The whole of the realm denies it, brother,” said Renly.",['Renly'],['Renly']
"Stannis clenched his jaw, his face taut.",['Stannis'],['Stannis']
"“This is folly,” Catelyn said sharply.",['Catelyn'],['Catelyn']
