sentence,entities,character_entities
"I saw Lancel’s bride at Darry.”

“Gatehouse Ami, gods be good.","['Lancel', 'Darry', 'Gatehouse Ami']",['Lancel']
I couldn’t believe that Lancel picked that one.,['Lancel'],['Lancel']
"What’s wrong with that boy?”

“He’s grown pious,” said Jaime, “but it wasn’t him who did the picking.",['Jaime'],['Jaime']
"Our uncle thought she’d help Lancel win the Darry smallfolk.”

","['Lancel', 'Darry']",['Lancel']
"Lancel had best find an armorer to make him a horned helm.”

",['Lancel'],['Lancel']
Ser Daven could not have looked more astonished if Jaime had told him that Lancel had decided to become a mummer’s monkey.,"['Daven', 'Jaime', 'Lancel']","['Jaime', 'Lancel']"
"When Jaime had taken his leave of Lady Amerei, she had been weeping softly at the dissolution of her marriage whilst letting Lyle Crakehall console her.","['Jaime', 'Lady Amerei', 'Lyle Crakehall']",['Jaime']
I know what happened to Robb Stark.,['Robb Stark'],['Robb']
"Maybe that explains Lancel’s godliness, and his father’s mood.”

",['Lancel'],['Lancel']
"I asked him to help us take the castle, but Kevan would have none of it.",['Kevan'],['Kevan']
"“Tell me,” said Jaime.

",['Jaime'],['Jaime']
"Every day at dawn he brings forth Edmure Tully, drapes a noose around his neck, and threatens to hang him unless the castle yields.","['Every day', 'Edmure Tully']",['Edmure']
"And fond of Edmure, queerly.",['Edmure'],['Edmure']
Jaime considered that a moment.,['Jaime'],['Jaime']
he wants Edmure hanged at once.,['Edmure'],['Edmure']
"Jaime had met Jeyne Westerling, he thought, though he could not recall what she looked like.","['Jaime', 'Jeyne Westerling']",['Jaime']
"“Ser Brynden won’t kill children,” he assured his cousin.",['Brynden'],['Brynden']
"Others we find ripening under trees, with ropes about their necks.”

“We came on some, the day before last,” said Jaime.","['the day before last', 'Jaime']",['Jaime']
"“It might have been outlaws,” Ser Daven said, when Jaime told the tale, “or not.","['Daven', 'Jaime']",['Jaime']
"Jaime glanced at his two younger squires, who were hovering near the braziers pretending not to listen.","['Jaime', 'two']",['Jaime']
"“Thoros is with Dondarrion, the fat Myrish priest who used to drink with Robert.”","['Thoros', 'Dondarrion', 'Myrish', 'Robert']","['Thoros', 'Robert']"
Jaime touched it and watched the gold glimmer in the sullen light of the braziers.,['Jaime'],['Jaime']
"“I’ll wear a gorget when I treat with them,” said Jaime, with a half smile.","['Jaime', 'a half']",['Jaime']
"There had been a time, not so long ago, when Jaime would doubtless have urged the same course.",['Jaime'],['Jaime']
Why did she send off Kevan?,['Kevan'],['Kevan']
"He’d killed the fool and smashed his sister’s teeth to splinters with his golden hand, just as Gregor Clegane had done to poor Pia.",['Gregor Clegane'],['The Mountain']
"In his dreams Jaime always had two hands; one was made of gold, but it worked just like the other.","['Jaime', 'two']",['Jaime']
"What Jaime would do then he did not know.

",['Jaime'],['Jaime']
"When he was gone, Jaime donned his gold hand and brown cloak to walk amongst the tents.

",['Jaime'],['Jaime']
"Jaime found Ser Ilyn Payne alone outside his tent, honing his greatsword with a whetstone.","['Jaime', 'Ser Ilyn Payne']",['Jaime']
"Underneath his steel and wool and boiled leather Jaime Lannister was a tapestry of cuts and scabs and bruises.

",['Jaime Lannister'],['Jaime']
Jaime clapped the man’s shoulder with his golden hand.,['Jaime'],['Jaime']
For a little while Jaime had the better of it.,['Jaime'],['Jaime']
"He parried Jaime’s last cut lazily and launched a counterattack that drove Jaime back into the river, where his boot slipped out from under him in the mud.",['Jaime'],['Jaime']
He made that clacking sound that might have been a laugh and drew his sword up Jaime’s throat till the point came to rest between his lips.,['Jaime'],['Jaime']
"I would have done better to challenge Raff the Sweetling, with a whore upon my back, Jaime thought as he shook mud off his gilded hand.","['Raff the Sweetling', 'Jaime']",['Jaime']
"Even mantled in the winter wool of the Kingsguard, Jaime could feel the iron teeth of that wind as he rode beside his cousin Daven.","['Kingsguard', 'Jaime', 'Daven']",['Jaime']
"Its sandstone walls were drenched in red-gold light, and seemed higher and thicker than Jaime had remembered.",['Jaime'],['Jaime']
"If the Blackfish would not listen, he would have no choice but to break the vow he’d made to Catelyn Stark.",['Catelyn Stark'],['Catelyn']
Edmure Tully.,['Edmure Tully'],['Edmure']
"Couldn’t we just dam the river and drown the whole lot of them, coz?”

Jaime could see archers moving behind the merlons on the castle ramparts.",['Jaime'],['Jaime']
"“The first time I saw Riverrun, I was a squire green as summer grass,” Jaime told his cousin.","['first', 'summer', 'Jaime']",['Jaime']
"Lord Hoster kept me for a fortnight whilst mulling his reply, and sat me beside his daughter Lysa at every meal.”

","['Hoster', 'Lysa']",['Lysa']
"“Oh, Lysa was not so fearsome as all that.”",['Lysa'],['Lysa']
"Prone to tongue-tied silences and fits of giggles, with none of Cersei’s fire.",['Cersei'],['Cersei']
"Her older sister had seemed more interesting, though Catelyn was promised to some northern boy, the heir of Winterfell . . .","['Catelyn', 'Winterfell']",['Catelyn']
"At table he had ignored poor Lysa, whilst pressing Brynden Tully for tales of Maelys the Monstrous and the Ebon Prince.","['Lysa', 'Brynden Tully', 'Maelys']","['Lysa', 'Brynden']"
"Ser Brynden was younger then than I am now, Jaime reflected, and I was younger than Peck.

","['Brynden', 'Jaime']","['Brynden', 'Jaime']"
"Jaime noted the banners of Lychester and Vance, of Roote and Goodbrook, the acorns of House Smallford and Lord Piper’s dancing maiden, but the banners he did not see gave him pause.","['Jaime', 'Lychester and Vance', 'Roote and Goodbrook', 'House']",['Jaime']
"The Brackens were fighting the Blackwoods, Jaime knew, which accounted for their absence, but as for the rest . . .

","['Brackens', 'Jaime']",['Jaime']
"Ser Hugo and Ser Dermot led Jaime’s way across the river, splashing through the muddy red-brown waters with the white standard of the Kingsguard and Tommen’s stag and lion streaming in the wind.","['Hugo', 'Kingsguard', 'Tommen']",['Tommen']
"Jaime did not anticipate an attack, but he had not anticipated the Whispering Wood either.

","['Jaime', 'the Whispering Wood']",['Jaime']
"Inform Ser Brynden Tully that I would have words with him, at first light on the morrow.","['Brynden Tully', 'first']",['Brynden']
Jaime dismounted.,['Jaime'],['Jaime']
"Of late, Jaime oft went to sleep to the sound of them fucking in a corner of the tent.",['Jaime'],['Jaime']
"As Garrett was undoing the clasps on Jaime’s greaves, the tent flapped open.","['Garrett', 'Jaime']",['Jaime']
Jaime hugged her dutifully and waited for her to pinch his ear.,['Jaime'],['Jaime']
"“Some queer tales have been reaching us of late,” Lady Genna said, after Jaime dismissed Pia and his squires.","['Lady Genna', 'Jaime', 'Pia']",['Jaime']
Tyrion,['Tyrion'],['Tyrion']
Jaime undid the last fastening and set his hand aside.,['Jaime'],['Jaime']
"It will not serve, Jaime.",['Jaime'],['Jaime']
"Signed by the king, by Tommen, see, the royal seal, the stag and lion.",['Tommen'],['Tommen']
Petyr Baelish is the Lord Paramount of the Trident.,"['Petyr Baelish', 'Paramount', 'Trident']",['Littlefinger']
"His lordship rolled up his parchment, sketched a bow toward Jaime, and tottered from the tent.

",['Jaime'],['Jaime']
"“Do you have wine?”

Jaime found a flagon and poured for her, one-handed.","['Jaime', 'one']",['Jaime']
"She was not wrong, Jaime knew.",['Jaime'],['Jaime']
"And if Ser Brynden should survive this siege, he might be inclined to claim Riverrun in his own name . . .","['Brynden', 'Riverrun']",['Brynden']
"Jaime remembered little Robert from King’s Landing, still sucking on his mother’s teats at four.","['Jaime', 'Robert', 'four']","['Jaime', 'Robert']"
"I would have told him so if he had troubled to ask me, but when did your father ever consult with anyone but Kevan?”",['Kevan'],['Kevan']
"“I do not blame Kevan for wanting the safer seat for his own boy, mind you.",['Kevan'],['Kevan']
“What Kevan wants and what Lancel wants appear to be two different things.”,"['What Kevan', 'Lancel', 'two']",['Lancel']
He told her of Lancel’s decision to renounce wife and lands and lordship to fight for the Holy Faith.,"['Lancel', 'the Holy Faith']",['Lancel']
"“If you still want Darry, write to Cersei and make your case.”

","['Darry', 'Cersei']",['Cersei']
And Lancel . . .,['Lancel'],['Lancel']
"Kevan will be wroth, I fear.",['Kevan'],['Kevan']
As wroth as Tywin was when you got it in your head to take the white.,['Tywin'],['Tywin']
He can marry him to Gatehouse Ami in Lancel’s place.,"['Gatehouse Ami', 'Lancel']",['Lancel']
"“And speaking of the Seven, why would Cersei permit the Faith to arm again?”

Jaime shrugged.","['Seven', 'Faith', 'Jaime']",['Jaime']
"“Is it true that Tywin was smiling on his bier?”

“He was rotting on his bier.",['Tywin'],['Tywin']
"“Men say that Tywin never smiled, but he smiled when he wed your mother, and when Aerys made him Hand.","['Tywin', 'Aerys']",['Tywin']
"And he smiled at your birth, Jaime, I saw that with mine own eyes.",['Jaime'],['Jaime']
"You and Cersei, pink and perfect, as alike as two peas in a pod . .","['Cersei', 'two']",['Cersei']
Jaime grinned.,['Jaime'],['Jaime']
"“I may be an old fat woman, but I do not have cheese between my ears, Jaime.",['Jaime'],['Jaime']
“Emm wants Edmure’s head off.,['Edmure'],['Edmure']
"You need to show Ser Brynden that your threats have teeth.”

“Killing Edmure might harden Ser Brynden’s resolve.”

“Resolve is one thing Brynden Blackfish never lacked for.","['Brynden', 'Killing Edmure', 'Brynden', 'one', 'Brynden']","['Brynden', 'Brynden', 'Brynden']"
"Is it true that Cersei burned the Red Keep?”

“Only the Tower of the Hand.”

","['Cersei', 'Only the Tower of the Hand']",['Cersei']
"He knows, Cersei had said, as they stood above their father’s corpse.",['Cersei'],['Cersei']
"It has been hard for Kevan, living all his life in Tywin’s shadow.","['Kevan', 'Tywin']","['Kevan', 'Tywin']"
"That shadow Tywin cast was long and black, and each of them had to struggle to find a little sun.",['Tywin'],['Tywin']
"and Tywin’s too, until I disappointed him.",['Tywin'],['Tywin']
"“Who will protect us now?”

Jaime kissed her cheek.",['Jaime'],['Jaime']
"“Why should you fear?”

“Jaime,” she said, tugging on his ear, “sweetling, I have known you since you were a babe at Joanna’s breast.","['Jaime', 'Joanna']",['Jaime']
"You smile like Gerion and fight like Tyg, and there’s some of Kevan in you, else you would not wear that cloak . . .","['Gerion', 'Kevan']",['Kevan']
"but Tyrion is Tywin’s son, not you.",['Tyrion'],['Tyrion']
The wolf dreams belonged to Arya of House Stark.,"['Arya', 'House Stark']",['Arya']
"Try as she might, though, she could not rid herself of Arya.",['Arya'],['Arya']
"Even the Veiled Lady was beautiful, though only those she took as lovers ever saw her face.

",['Lady'],['Lady']
"He is fair of face and foul of heart, thought Arya, but she did not say it.",['Arya'],['Arya']
Arya chewed her lip.,['Arya'],['Arya']
Arya considered her warily.,['Arya'],['Arya']
"Arya grinned, realized she was grinning, and gave her cheek a pinch.",['Arya'],['Arya']
"Do me a kindness and bring a cup of wine for me and warm milk for our friend Arya, who has returned to us so unexpectedly.”

",['Arya'],['Arya']
On her way across the city Arya had wondered what the kindly man would say when she told him about Dareon.,['Arya'],['Arya']
"When the milk came, Arya drank it down.",['Arya'],['Arya']
"She had no septon aboard her to lead them in the prayers of passing, so the task fell to Samwell Tarly, somewhere off the sun-scorched southern coast of Dorne.

","['septon', 'Samwell Tarly', 'Dorne']",['Samwell']
"“If only we could have gotten him to Oldtown, the archmaesters might have saved him,” he told Gilly, as they sipped their rum on the Cinnamon Wind’s high forecastle.","['Oldtown', 'Gilly', 'the Cinnamon Wind’s']",['Gilly']
"On Braavos, it had seemed possible that Aemon might recover.","['Braavos', 'Aemon']",['Aemon']
"The captain wanted Aemon’s chain as well, but there Sam had refused.","['Aemon', 'Sam']",['Aemon']
"By the time the dealing was done, Sam was down to his boots and blacks and smallclothes, and the broken horn Jon Snow had found on the Fist of First Men.","['Sam', 'Jon Snow', 'the Fist of First Men']",['Jon']
"He would have counted it cheap at thrice the price if only they had gotten Maester Aemon safe to Oldtown.

","['Maester Aemon', 'Oldtown']",['Aemon']
"By the time the Cinnamon Wind swept past the Bleeding Tower into Tyrosh harbor, Aemon no longer spoke of trying to find a ship to take him east.","['Cinnamon Wind', 'the Bleeding Tower', 'Tyrosh', 'Aemon']",['Aemon']
"And Gilly came in afterward and sang a song for him, a nonsense song thing that she learned from some of Craster’s other wives.","['Gilly', 'Craster']","['Gilly', 'Craster']"
"As the Cinnamon Wind made her way through the Stepstones, Maester Aemon forgot Sam’s name oft as not.","['the Cinnamon Wind', 'Stepstones', 'Maester Aemon', 'Sam']",['Aemon']
"“He was too frail for such a long voyage,” Sam told Gilly on the forecastle, after another sip of the rum.","['Sam', 'Gilly']",['Gilly']
"Aemon was a hundred and two years old, he should never have been sent to sea.","['Aemon', 'a hundred and two years old']",['Aemon']
"Even here, a thousand leagues from the Wall, Gilly was reluctant to say Lady Melisandre’s name aloud.","['thousand', 'Wall', 'Gilly', 'Lady Melisandre’s']",['Gilly']
"Maester Aemon went to sleep and didn’t wake up, but if he had stayed, she would have burned him.”

",['Maester Aemon'],['Aemon']
"Quhuru Mo would not allow a funeral pyre aboard the Cinnamon Wind, so Aemon’s corpse had been stuffed inside a cask of blackbelly rum to preserve it until the ship reached Oldtown.

","['Quhuru Mo', 'Cinnamon Wind', 'Aemon', 'Oldtown']",['Aemon']
"You could call him Aemon, though.”

",['Aemon'],['Aemon']
"The boy was Mance Rayder’s son and Craster’s grandson, after all.",['Craster'],['Craster']
"Between rum and sorrow, it had taken him that long to realize that Gilly did not have the babe with her.

",['Gilly'],['Gilly']
"The wildling prince had become the darling of all the women in the crew, and Gilly seemed to trust them with him as she had never trusted any man.

",['Gilly'],['Gilly']
"“I was afraid of her at first,” said Gilly.","['first', 'Gilly']",['Gilly']
For most of her life the only man Gilly had known had been the terrifying Craster.,"['Gilly', 'Craster']","['Gilly', 'Craster']"
"“I like you too, Sam,” whispered Gilly.","['Sam', 'Gilly']",['Gilly']
Its ruddy light made Gilly’s face seem flushed and red.,['Gilly'],['Gilly']
"They drank a cup to Kojja Mo, and one to Dalla’s boy, and one to Gilly’s babe back on the Wall.","['Kojja Mo', 'Dalla', 'Gilly']",['Gilly']
The sun was almost gone by the time they were done with Maester Aemon.,['Maester Aemon'],['Aemon']
"Gilly said that the drink was making the ship spin round, so Sam helped her down the ladder to the women’s quarters in the bow of the ship.

","['Gilly', 'Sam']",['Gilly']
"“Ow,” he said, and Gilly said, “Are you hurt?",['Gilly'],['Gilly']
"He broke off the kiss long enough to say, “We can’t,” but Gilly said, “We can,” and covered his mouth with her own again.",['Gilly'],['Gilly']
The Cinnamon Wind was spinning all around them and he could taste the rum on Gilly’s tongue and the next thing her breasts were bare and he was touching them.,"['The Cinnamon Wind', 'Gilly']",['Gilly']
"It looked so silly standing there that he might have laughed, but Gilly pushed him back onto her pallet, hiked her skirts up around her thighs, and lowered herself onto him with a little whimpery sound.",['Gilly'],['Gilly']
"Sam needed sleep as well, but he was drunk on rum and mother’s milk and Gilly.","['Sam', 'Gilly']",['Gilly']
"He wondered if Gilly knew, if Kojja Mo had told her what to do.

","['Gilly', 'Kojja Mo']",['Gilly']
"If I’m drowned, no one need ever know that I shamed myself and broke my vows, and Gilly can find herself a better man, one who is not some big fat coward.

",['Gilly'],['Gilly']
"But Gilly’s smell was on them too, the clean smell of her hair and the sweet smell of her milk, and that made him glad to wear them.",['Gilly'],['Gilly']
"When Sam had protested that Maester Aemon was too weak, the boy a babe in arms, and Gilly terrified of the sea, Xhondo only laughed, “Black Sam is big fat man.","['Sam', 'Maester Aemon', 'Gilly', 'Xhondo', 'Black Sam']","['Aemon', 'Gilly']"
"Gilly, Sam thought, what am I going to do with Gilly?

","['Gilly', 'Sam', 'Gilly']","['Gilly', 'Gilly']"
or to Gilly.,['Gilly'],['Gilly']
"If Maester Aemon had not died, Sam could have asked him what to do.","['Maester Aemon', 'Sam']",['Aemon']
"If Jon Snow had been aboard, or even Pyp and Grenn, he might have turned to them.","['Jon Snow', 'Grenn']","['Jon', 'Grenn']"
"Or else you could go to Gilly.”

",['Gilly'],['Gilly']
He went to Gilly.,['Gilly'],['Gilly']
"I said the words, Gilly.",['Gilly'],['Gilly']
"I went with Jon into the woods and said the words before a heart tree.”

",['Jon'],['Jon']
"Cersei’s own day was little better, till evenfall.",['Cersei'],['Cersei']
“I know Tommen will be pleased as well.,['Tommen'],['Tommen']
"“We’ll have maidens weeping into their wine all across the realm when Loras dies.”

",['Loras'],['Loras']
"She had wanted to scream at them that they were sheep, to tell them that all that they could ever hope to get from Loras Tyrell was a smile and a flower.",['Loras Tyrell'],['Loras']
"Instead she had proclaimed him the boldest knight in the Seven Kingdoms, and smiled as Tommen presented him with a jeweled sword to carry into battle.","['Seven', 'Tommen']",['Tommen']
"The king had given him a hug as well, which had not been part of Cersei’s plans, but it made no matter now.",['Cersei'],['Cersei']
"Loras Tyrell was dying.

",['Loras Tyrell'],['Loras']
"“I do not want our precious Margaery to hear these tidings from a stranger, after all,” she said.",['Margaery'],['Margaery']
"Margaery was in the Maidenvault, sipping wine and trying to puzzle out some new game from Volantis with her three cousins.","['Margaery', 'Maidenvault', 'Volantis', 'three']",['Margaery']
"Though the hour was late, the guards admitted Cersei at once.","['the hour', 'Cersei']",['Cersei']
"She expected this, from the moment Loras begged for the command.",['Loras'],['Loras']
"Yet by the time Cersei had finished with her tale, tears glistened on the cheeks of the younger queen.",['Cersei'],['Cersei']
"Lord Waters says he ordered the assault not half a day after taking command, after Lord Stannis’s castellan refused his offer to settle the siege between them in single combat.","['half', 'Stannis']",['Stannis']
Loras was the first one through the breach when the ram broke the castle gates.,"['Loras', 'first']",['Loras']
"“Who killed him?”

“No one man has that honor,” said Cersei.",['Cersei'],['Cersei']
"“Tell me,” said Margaery.",['Margaery'],['Margaery']
Loras led the attack there as well.,['Loras'],['Loras']
"Margaery wrenched free of her embrace, so violently that Cersei almost fell.","['Margaery', 'Cersei']","['Margaery', 'Cersei']"
"Now you know how I felt, the night my Joffrey died.",['Joffrey'],['Joffrey']
"I will leave you with your grief.”

Lady Merryweather did not appear that night, and Cersei found herself too restless to sleep.","['Lady Merryweather', 'that night', 'Cersei']",['Cersei']
Margaery would soon be weeping the bitter tears she should have wept for Joffrey.,['Joffrey'],['Joffrey']
"Mace Tyrell might weep as well, but she had given him no cause to break with her.",['Mace Tyrell'],['Mace']
"What had she done, after all, but honor Loras with her trust?",['Loras'],['Loras']
"Mace may even thank me, poor man.",['Mace'],['Mace']
The sunrise was the prettiest that Cersei had seen in years.,"['Cersei', 'years']",['Cersei']
"Taena appeared soon thereafter, and confessed to having spent the night consoling Margaery and her ladies, drinking wine and crying and telling tales of Loras.","['Taena', 'the night', 'Margaery', 'Loras']","['Margaery', 'Loras']"
"A steady stream of informers had been making their way to the Red Keep, claiming knowledge of Tyrion, but four in one day was unusual.

","['the Red Keep', 'Tyrion', 'four', 'one day']",['Tyrion']
"The man proved to be Tyroshi; short and stout and sweaty, with an unctuous smile that reminded her of Varys and a forked beard dyed green and pink.","['Tyroshi', 'Varys']",['Varys']
"Cersei misliked him on sight, but was willing to overlook his flaws if he actually had Tyrion’s head inside the chest he carried.",['Tyrion'],['Tyrion']
"What nonsense, Cersei thought.",['Cersei'],['Cersei']
Cersei took a long look.,['Cersei'],['Cersei']
"I suppose it was too much to hope for, especially after Loras.",['Loras'],['Loras']
A poisonous sweetness crept into Cersei’s tone.,['Cersei'],['Cersei']
"Ser Meryn, take this fraud to Qyburn.”

","['Meryn', 'Qyburn']","['Meryn', 'Qyburn']"
"When they were gone, Cersei turned to Osmund Kettleblack.","['Cersei', 'Osmund Kettleblack']",['Cersei']
"It made for a droll picture, but Cersei did not believe it for an instant.",['Cersei'],['Cersei']
"The third insisted Tyrion had become a hermit in the riverlands, living on some haunted hill.","['third', 'Tyrion']",['Tyrion']
"“May I have the honor of accompanying Your Grace to court?”

“If you can bear the tedium,” said Cersei.",['Cersei'],['Cersei']
"“Robert was a fool about most things, but he was right in one regard.","['Robert', 'one']",['Robert']
"If I were a man I would be Jaime, the queen thought.",['Jaime'],['Jaime']
If I were a man I could rule this realm in my own name in place of Tommen’s.,['Tommen'],['Tommen']
That was what Robert always told him.,['Robert'],['Robert']
"“If any such eggs remained, Stannis would have sold them to pay for his rebellion,” the queen told him.",['Stannis'],['Stannis']
"We need our own bank, Cersei decided, the Golden Bank of Lannisport.","['Cersei', 'the Golden Bank of Lannisport']",['Cersei']
"Perhaps when Tommen’s throne was secure, she could make that happen.",['Tommen'],['Tommen']
"Close to a hundred knights had already come forth to pledge their lives and swords to the Warrior’s Sons, Qyburn claimed, and more turned up every day.","['Close to a hundred', 'the Warrior’s Sons', 'Qyburn']",['Qyburn']
And then there was Lancel.,['Lancel'],['Lancel']
"She had thought Qyburn must be japing when he had told her that her mooncalf cousin had forsaken castle, lands, and wife and wandered back to the city to join the Noble and Puissant Order of the Warrior’s Sons, yet there he stood with the other pious fools.

",['Qyburn'],['Qyburn']
"The queen had expected to hear from Lord Gyles as well, but instead Grand Maester Pycelle appeared, grey-faced and apologetic, to tell her that Rosby was too weak to leave his bed.","['Grand Maester Pycelle', 'Rosby']",['Pycelle']
"If Rosby dies, Mace Tyrell and the little queen will try and force Garth the Gross on me again.","['Rosby', 'Mace Tyrell', 'Garth']",['Mace']
“He coughed through half of Robert’s reign and all of Joffrey’s.,"['half', 'Robert', 'Joffrey']","['Robert', 'Joffrey']"
Grand Maester Pycelle blinked in disbelief.,['Grand Maester Pycelle'],['Pycelle']
"Pycelle bowed stiffly.

",['Pycelle'],['Pycelle']
"And that evening, when the last of them had finally gone and she was eating a simple supper with her son, she told him, “Tommen, when you say your prayers before bed, tell the Mother and the Father that you are thankful you are still a child.","['that evening', 'Tommen']",['Tommen']
"“Yes, Mother,” said Tommen, in a sad tone.","['Yes, Mother', 'Tommen']",['Tommen']
By the time he is Joff’s age he will not recall what Loras looked like.,"['Joff', 'Loras']",['Loras']
"Margaery says—”

“—a deal too much,” Cersei snapped.",['Margaery'],['Margaery']
I won’t let you hurt Margaery.,['Margaery'],['Margaery']
"Cersei took him by the ear and dragged him squealing to the door, where she found Ser Boros Blount standing guard.","['Cersei', 'Boros Blount']",['Cersei']
"If His Grace refuses, or says one word of protest, summon Qyburn and tell him to remove Pate’s tongue, so His Grace can learn the cost of insolence.”

","['Grace', 'one', 'Qyburn', 'Pate', 'Grace']",['Qyburn']
"Aye, she thought, but not so dark as in the Maidenvault, or on Dragonstone where Loras Tyrell lies burned and bleeding, or down in the black cells beneath the castle.","['Maidenvault', 'Loras Tyrell']",['Loras']
"Lord Tywin’s daughter was the first through the flap, with Melara close behind her.","['Tywin', 'first', 'Melara']",['Tywin']
"“We came for a foretelling,” young Cersei told her.

",['Cersei'],['Cersei']
"When Cersei offered her hand, she sucked away the blood with gums as soft as a newborn babe’s.",['Cersei'],['Cersei']
That made no sense to Cersei.,['Cersei'],['Cersei']
"And when Cersei tugged upon her arm, she wriggled free and turned back to the crone.",['Cersei'],['Cersei']
“Will I marry Jaime?”,['Jaime'],['Jaime']
"“The only breath we smell is yours,” said Cersei.",['Cersei'],['Cersei']
"“Wake up, and find Pycelle.",['Pycelle'],['Pycelle']
"Ages later, Grand Maester Pycelle entered shuffling, and stood before her with bowed head, blinking his heavy-lidded eyes and struggling not to yawn.",['Grand Maester Pycelle'],['Pycelle']
"Pycelle had been old as far back as Cersei could remember, but there was a time when he had also been magnificent: richly clad, dignified, exquisitely courteous.","['Pycelle', 'Cersei']","['Pycelle', 'Cersei']"
The next morning she broke her fast with Tommen.,['Tommen'],['Tommen']
"As she watched the cats frolic about his feet, Cersei felt a little better.",['Cersei'],['Cersei']
No harm will ever come to Tommen whilst I still live.,['Tommen'],['Tommen']
Then she sent for Qyburn.,['Qyburn'],['Qyburn']
“This man Bronn . . .,['Bronn'],['Bronn']
"”

“Alas,” said Qyburn.",['Qyburn'],['Qyburn']
Cersei did not want to hear that.,['Cersei'],['Cersei']
Qyburn asked.,['Qyburn'],['Qyburn']
"the maegi knew how many children I would have, and she knew of Robert’s bastards.",['Robert'],['Robert']
"Besides, Margaery never slept alone.",['Margaery'],['Margaery']
The evidence would need to be so overwhelming that even Margaery’s own lord father would have no choice but to consent to her execution.,['Margaery'],['Margaery']
"“What does he have in his mouth?” asked Podrick.

",['Podrick'],['Podrick']
Brienne had to steel herself to look.,['Brienne'],['Brienne']
"Brienne might have ridden past him, unawares, if Dog had not sniffed him out and loped into the weeds for a closer smell.

",['Brienne'],['Brienne']
Brienne scowled at him.,['Brienne'],['Brienne']
"“I don’t want to,” said Podrick.",['Podrick'],['Podrick']
"Brienne spied axes, arrows, several salmon, a pine tree, an oak leaf, beetles, bantams, a boar’s head, half a dozen tridents.","['Brienne', 'half a dozen']",['Brienne']
"Brienne had read that in a book, though she could not recall which one.

",['Brienne'],['Brienne']
Who they were did not concern Brienne half so much as who had hanged them.,"['Brienne', 'half']",['Brienne']
"The noose was the preferred method of execution for Beric Dondarrion and his band of outlaws, it was said.",['Beric Dondarrion'],['Beric']
"These were evil men, Brienne reminded herself, yet the sight still made her sad.",['Brienne'],['Brienne']
"When Podrick asked the name of the inn where they hoped to spend the night, Septon Meribald seized upon the question eagerly, perhaps to take their minds off the grisly sentinels along the roadside.","['Podrick', 'Septon Meribald']",['Podrick']
"“Is the dragon sign still there?” asked Podrick.

",['Podrick'],['Podrick']
"“Is she the innkeep now?” asked Podrick.

",['Podrick'],['Podrick']
"“So,” said Podrick, “does the inn have a name now?”

“The smallfolk call it the crossroads inn.",['Podrick'],['Podrick']
"By the time Brienne and her companions were ferried over from the Quiet Isle, the survivors had fled and the dead had been given to the ground, but the corpse of the town itself remained, ashen and unburied.",['Brienne'],['Brienne']
"It was closed tight as Brienne and the others led their horses off the ferry, nothing moving on its battlements but banners.",['Brienne'],['Brienne']
"Even before they reached the gate, Brienne heard the sound: a hammering, faint but steady.",['Brienne'],['Brienne']
"The clang of steel was louder here, and Brienne saw the red glow of the forge down past the far end of the stables, behind an oxcart with a broken wheel.",['Brienne'],['Brienne']
"My name is Brienne, and this is Septon Meribald, who is well-known through the riverlands.","['Brienne', 'Septon Meribald']",['Brienne']
"The boy is my squire, Podrick Payne, the knight Ser Hyle Hunt.”

","['Podrick Payne', 'Ser Hyle Hunt']",['Podrick']
"Brienne asked.

",['Brienne'],['Brienne']
"“Robbers.”

Brienne turned, and saw a ghost.

",['Brienne'],['Brienne']
"He is not Renly, Brienne realized.",['Brienne'],['Brienne']
"A boy who looked as Renly had, the first time he came to Tarth.","['Renly', 'first']",['Renly']
"“All these children,” Brienne said to the girl Willow.","['Brienne', 'Willow']",['Brienne']
“Lady Brienne is a warrior maid upon a quest.,['Brienne'],['Brienne']
"“They have food, Gendry.",['Gendry'],['Gendry']
"Orphan Inn would be more apt, thought Brienne.

","['Orphan Inn', 'Brienne']",['Brienne']
Brienne’s room had a hearth as well.,['Brienne'],['Brienne']
Podrick asked as she was opening the shutters.,['Podrick'],['Podrick']
"Septon Meribald was going on to Nutten, Riverbend, and Lord Harroway’s Town, but Brienne saw no sense in following him any farther.","['Septon Meribald', 'Nutten', 'Brienne']",['Brienne']
"He had Dog to keep him company, and the Elder Brother had persuaded her that she would not find Sansa Stark along the Trident.","['Sansa Stark', 'Trident']",['Sansa']
Brienne had not forgiven him for Highgarden . . .,"['Brienne', 'Highgarden']",['Brienne']
"I mean, my lady?”

Brienne had no ready answer for him.",['Brienne'],['Brienne']
"Or I could take the kingsroad south, Brienne thought.",['Brienne'],['Brienne']
"I could slink back to King’s Landing, confess my failure to Ser Jaime, give him back his sword, and find a ship to carry me home to Tarth, as the Elder Brother urged.","['King’s Landing', 'Jaime']",['Jaime']
"The thought was a bitter one, yet there was part of her that yearned for Evenfall and her father, and another part that wondered if Jaime would comfort her should she weep upon his shoulder.","['Evenfall', 'Jaime']",['Jaime']
"Brienne tried to count them, but they would not stand still even for an instant, so she counted some of them twice or thrice and others not at all, until she finally gave it up.",['Brienne'],['Brienne']
"Gendry was the closest thing to a man grown, but it was Willow shouting all the orders, as if she were a queen in her castle and the other children were no more than servants.

",['Gendry'],['Gendry']
