sentence,entities,character_entities
Perhaps Margaery did not believe her.,['Margaery'],['Margaery']
"Joff always played the perfect knight with her, as once he had with Sansa.","['Joff', 'Sansa']",['Sansa']
"Sansa decided that she would light a candle to the Mother Above the next time she visited the sept, and ask her to protect Margaery from Joffrey’s cruelty.","['Sansa', 'the Mother Above', 'Margaery', 'Joffrey']","['Sansa', 'Margaery', 'Joffrey']"
"And perhaps a candle to the Warrior as well, for Loras.

",['Loras'],['Loras']
"That must be why Cersei is having it made for me, so I will not look shabby at the wedding.",['Cersei'],['Cersei']
"Even if Dontos was right, and it is Winterfell he wants and not me, he still may come to love me for myself.","['Dontos', 'Winterfell']",['Dontos']
"Sansa hugged herself tightly, wondering how long it would be before the gown was ready.",['Sansa'],['Sansa']
"On the morning of the third day, Arya noticed that the moss was growing mostly on the wrong side of the trees.","['the morning of the third day', 'Arya']",['Arya']
"“We’re going the wrong way,” she said to Gendry, as they rode past an especially mossy elm.",['Gendry'],['Gendry']
"“The river bends and loops,” said Gendry.",['Gendry'],['Gendry']
"“The way it’s raining, we’ll have moss growing from our ears before long,” Gendry complained.

",['Gendry'],['Gendry']
"Arya didn’t know if the war would ever be done, but she had nodded.",['Arya'],['Arya']
"“That was good.”

“Lem didn’t think so,” Arya said glumly.","['Lem', 'Arya']",['Arya']
"Arya told of Yoren and their escape from King’s Landing as well, and much that had happened since, but she left out the stableboy she’d stabbed with Needle, and the guard whose throat she’d cut to get out of Harrenhal.","['Arya', 'Yoren', 'King’s Landing', 'Needle', 'Harrenhal']","['Arya', 'Yoren']"
Nor did she speak of Jaqen H’ghar and the three deaths he’d owed and paid.,"['Jaqen', 'three']",['Jaqen']
"The iron coin he’d given her Arya kept tucked away beneath her belt, but sometimes at night she would take it out and remember how his face had melted and changed when he ran his hand across it.",['Arya'],['Arya']
"Only six Winterfell men remained of the twenty her father had sent west with Beric Dondarrion, Harwin told her, and they were scattered.","['Only six', 'Winterfell', 'twenty', 'Beric Dondarrion', 'Harwin']",['Beric']
He planned for Lord Eddard to come west himself to deal with Gregor Clegane.,['Gregor Clegane'],['The Mountain']
"Only the Kingslayer never knew Lord Tywin’s plan, and when he heard about his brother’s capture he attacked your father in the streets of King’s Landing.”

","['Kingslayer', 'Tywin', 'King’s Landing']",['Tywin']
"“I remember,” said Arya.",['Arya'],['Arya']
“He killed Jory.”,['Jory'],['Jory']
"Jory had always smiled at her, when he wasn’t telling her to get from underfoot.

",['Jory'],['Jory']
"“He killed Jory,” Harwin agreed, “and your father’s leg was broken when his horse fell on him.","['Jory', 'Harwin']",['Jory']
"Thoros and Ser Raymun Darry and their men, Ser Gladden Wylde, a lord named Lothar Mallery.","['Thoros', 'Raymun Darry', 'Gladden Wylde', 'Lothar Mallery']",['Thoros']
"We had lions on every side, and I thought I was doomed with the rest, but Alyn shouted commands and restored order to our ranks, and those still ahorse rallied around Thoros and cut our way free.","['Alyn', 'Thoros']",['Thoros']
"Thoros drew a foot of lance from his chest that night, and poured boiling wine into the hole it left.

",['Thoros'],['Thoros']
"But Thoros prayed with him all night beside the fire, and when dawn came, he was still alive, and stronger than he’d been.","['Thoros', 'all night']",['Thoros']
"Only then we heard that Robert was dead, and Lord Eddard as well, and Cersei Lannister’s whelp had ascended the Iron Throne.

","['Robert', 'Cersei Lannister’s', 'the Iron Throne']",['Robert']
"If we could not fight for Robert, we would fight for them, until every man of us was dead.",['Robert'],['Robert']
"Men of all sorts, and women too, children, dogs . . .”

“Dogs?” said Arya.

",['Arya'],['Arya']
"“I wish I had a good mean dog,” said Arya wistfully.",['Arya'],['Arya']
"She’d had a direwolf once, Nymeria, but she’d thrown rocks at her until she fled, to keep the queen from killing her.",['Nymeria'],['Nymeria']
"They had ale and dried apples and some stale barley bread, and the outlaws had a goose that Anguy had brought down on the ride, so supper that night was almost a feast.

",['Anguy'],['Anguy']
"Arya was sucking the last bit of meat off a wing when one of the villagers turned to Lem Lemoncloak and said, “There were men through here not two days past, looking for the Kingslayer.”

","['Arya', 'one', 'Lem Lemoncloak', 'two days', 'Kingslayer']",['Arya']
"The other outlaws called him Jack-Be-Lucky, though losing an eye didn’t seem very lucky to Arya.","['Jack-Be-Lucky', 'Arya']",['Arya']
Thoros must be told.,['Thoros'],['Thoros']
"“There’s a fine fire burning here,” said Anguy, smiling.

",['Anguy'],['Anguy']
"Lem cracked his knuckles and said, “Wouldn’t Lord Beric love to capture Jaime Lannister, though . . .”

","['Lem', 'Wouldn’t Lord Beric', 'Jaime Lannister']",['Jaime']
“A trial first!” said Anguy.,"['first', 'Anguy']",['Anguy']
"Warm and dry in a corner between Gendry and Harwin, Arya listened to the singing for a time, then closed her eyes and drifted off to sleep.","['Gendry', 'Harwin', 'Arya']","['Gendry', 'Arya']"
"When the sun came out from behind a cloud, it was so bright Arya had to pull her hood forward to keep it out of her eyes.

",['Arya'],['Arya']
Gendry groaned.,['Gendry'],['Gendry']
"I was almost there, Arya thought.",['Arya'],['Arya']
Arya turned to face him.,['Arya'],['Arya']
"“We bring him all our highborn captives,” said Anguy.

Captive.",['Anguy'],['Anguy']
Arya took a breath to still her soul.,['Arya'],['Arya']
"Right between Greenbeard and Jack-Be-Lucky she flew, and caught one glimpse of Gendry’s startled face as his mare moved out of her way.","['Jack-Be-Lucky', 'one', 'Gendry']",['Gendry']
"She shut her ears to the calls, but when she glanced back over her shoulder four of them were coming after her, Anguy and Harwin and Greenbeard racing side by side with Lem farther back, his big yellow cloak flapping behind him as he rode.","['four', 'Anguy', 'Harwin', 'Greenbeard', 'Lem']",['Anguy']
A quick peek back showed Anguy and Harwin still hard on her heels.,"['Anguy', 'Harwin']",['Anguy']
"Harwin had pushed ahead of Anguy, but both were coming hard.","['Harwin', 'Anguy']",['Anguy']
Arya was breathing hard herself then.,['Arya'],['Arya']
"Old Hullen had fathered no other sons that Arya could remember.

",['Arya'],['Arya']
"That he was not Robb’s man, she understood well enough.",['Robb'],['Robb']
He did have two knives; the dragonglass dagger Jon had given him and the steel one he cut his meat with.,"['two', 'Jon']",['Jon']
"Grenn had laughed himself sick at the sight of it, and Dolorous Edd had said, “I knew a man once who wore his sword on a chain around his neck like that.","['Grenn', 'Dolorous Edd']",['Grenn']
"Was it Edd who reminded him about the torch, or Grenn?",['Grenn'],['Grenn']
"His own mother was a thousand leagues south, safe with his sisters and his little brother Dickon in the keep at Horn Hill.","['thousand', 'Dickon', 'Horn Hill']",['Dickon']
"But Maester Aemon was very old and blind besides, so they had to send Sam to tend to the ravens.","['Maester Aemon', 'Sam']",['Aemon']
"Sam was sorry; sorry he hadn’t been braver, or stronger, or good with swords, that he hadn’t been a better son to his father and a better brother to Dickon and the girls.","['Sam', 'Dickon']",['Dickon']
"Then he found his pack and stuffed all his things inside, spare smallclothes and dry socks, the dragonglass arrowheads and spearhead Jon had given him and the old horn too, his parchments, inks, and quills, the maps he’d been drawing, and a rock-hard garlic sausage he’d been saving since the Wall.",['Jon'],['Jon']
"Sam stood well back behind the others, looking for Grenn or Dolorous Edd.","['Sam', 'Grenn']",['Grenn']
"Lord Randyll, his father, had always said so, and he had been right.",['Randyll'],['Randyll']
"His little brother Dickon would inherit the Tarly lands and castle, and the greatsword Heartsbane that the lords of Horn Hill had borne so proudly for centuries.","['Dickon', 'Heartsbane', 'Horn Hill', 'centuries']",['Dickon']
"He wondered whether Dickon would shed a tear for his brother who died in the snow, somewhere off beyond the edge of the world.",['Dickon'],['Dickon']
"He tried to make himself remember his mother, or his little sister Talla, or that girl Gilly at Craster’s Keep.","['Talla', 'Gilly']",['Gilly']
"Grenn’s voice, harsh and husky.",['Grenn'],['Grenn']
"You’ll die.”

“Grenn.”",['Grenn'],['Grenn']
Grenn’s thick brown beard was frozen all around his mouth.,['Grenn'],['Grenn']
"The night before they left the Wall, Pyp had teased Grenn the way he did, Sam remembered, smiling and saying how Grenn was a good choice for the ranging, since he was too stupid to be terrified.","['Pyp', 'Grenn', 'Sam', 'Grenn']","['Grenn', 'Grenn']"
Grenn hotly denied it until he realized what he was saying.,['Grenn'],['Grenn']
"He was stocky and thick-necked and strong—Ser Alliser Thorne had called him “Aurochs,” the same way he called Sam “Ser Piggy” and Jon “Lord","['stocky', 'Alliser Thorne', 'Sam “Ser Piggy', 'Jon']","['Alliser', 'Jon']"
"That was only because of Jon, though.",['Jon'],['Jon']
"And now Jon was gone, lost in the Skirling Pass with Qhorin Halfhand, most likely dead.","['Jon', 'the Skirling Pass with Qhorin Halfhand']",['Jon']
"“Leave him,” the man said to Grenn.",['Grenn'],['Grenn']
"Save your strength for yourself, Grenn.”

",['Grenn'],['Grenn']
"“He’ll get up,” Grenn replied.",['Grenn'],['Grenn']
Grenn tried to pull Sam to his feet.,"['Grenn', 'Sam']",['Grenn']
"Grenn, you’re hurting my arm.",['Grenn'],['Grenn']
"Grenn jammed his hands into Sam’s armpits, gave a grunt, and hauled him upright.","['Grenn', 'Sam']",['Grenn']
"Grenn kicked him, a solid thump that cracked the crust of snow around his boot and sent it flying everywhere.",['Grenn'],['Grenn']
I thought Grenn was my friend.,['Grenn'],['Grenn']
"he heard Grenn ask.

",['Grenn'],['Grenn']
"“Just let me die.”

“Be quiet, Sam,” said Grenn.","['Sam', 'Grenn']",['Grenn']
Maester Aemon.,['Maester Aemon'],['Aemon']
"He sobbed again and said, “I don’t know any songs, Grenn.",['Grenn'],['Grenn']
"“Yes you do,” said Grenn.",['Grenn'],['Grenn']
"Please, Grenn.”

“Think about your ravens, then.”

",['Grenn'],['Grenn']
"Bright blue, just as Jon said.",['Jon'],['Jon']
It was a while after when Grenn stopped suddenly.,['Grenn'],['Grenn']
"There was only the one Grenn carried, the flames rising from it like pale orange silks.","['one', 'Grenn']",['Grenn']
"Grenn spun, thrusting out his torch.",['Grenn'],['Grenn']
"Grenn took a step, thrusting the torch out before him.",['Grenn'],['Grenn']
"It moved toward Grenn, lightning quick, slashing.",['Grenn'],['Grenn']
And all Grenn held was a short wooden stick.,['Grenn'],['Grenn']
"The fear that filled Sam then was worse than any fear he had ever felt before, and Samwell Tarly knew every kind of fear.","['Sam', 'Samwell Tarly']",['Samwell']
"It was his father he heard, it was Alliser Thorne, it was his brother Dickon and the boy Rast.","['Alliser Thorne', 'Dickon']","['Alliser', 'Dickon']"
"Was that Jon, now?",['Jon'],['Jon']
Jon was dead.,['Jon'],['Jon']
Grenn bent to scoop it up and flung it down again at once.,['Grenn'],['Grenn']
"Grenn pulled Sam to his feet, checked Small Paul for a pulse and closed his eyes, then snatched up the dagger again.","['Grenn', 'Sam']",['Grenn']
Grenn pointed with the knife.,['Grenn'],['Grenn']
"He greeted each in turn, spoke a quiet word to Varys, kissed the High Septon’s ring and Cersei’s cheek, clasped the hand of Grand Maester Pycelle, and seated himself in the king’s place at the head of the long table, between his daughter and his brother.

","['Varys', 'Septon', 'Cersei', 'Grand Maester Pycelle']","['Varys', 'Cersei', 'Pycelle']"
"Tyrion had claimed Pycelle’s old place at the foot, propped up by cushions so he could gaze down the length of the table.","['Tyrion', 'Pycelle']","['Tyrion', 'Pycelle']"
"Dispossessed, Pycelle had moved up next to Cersei, about as far from the dwarf as he could get without claiming the king’s seat.","['Pycelle', 'Cersei']","['Pycelle', 'Cersei']"
"The others had to scramble for seats: Lord Mace Tyrell, a heavy, robust man with curling brown hair and a spade-shaped beard well salted with white; Paxter Redwyne of the Arbor, stoop-shouldered and thin, his bald head fringed by tufts of orange hair; Mathis Rowan, Lord of Goldengrove, clean-shaven, stout, and sweating; the High Septon, a frail man with wispy white chin hair.","['Mace Tyrell', 'Paxter Redwyne', 'Arbor', 'Mathis Rowan', 'Goldengrove', 'Septon']",['Mace']
"Too many strange faces, Tyrion thought, too many new players.",['Tyrion'],['Tyrion']
"“That chain of yours, that was cunning,” Mace Tyrell had said in a jolly tone, and Lord Redwyne nodded and said, “Quite so, quite so, my lord of Highgarden speaks for all of us,” and very cheerfully too.

","['Mace Tyrell', 'Redwyne', 'Highgarden']",['Mace']
"Tell it to the people of this city, Tyrion thought bitterly.",['Tyrion'],['Tyrion']
"His uncle Kevan had been the warmest, going so far as to kiss his cheek and say, “Lancel has told me how brave you were, Tyrion.","['Kevan', 'Lancel', 'Tyrion']","['Kevan', 'Lancel', 'Tyrion']"
"Cersei had made shameless use of their cousin, both in and out of bed; a little secret she no doubt hoped Lancel would carry to his grave now that Father was here and she no longer had need of him.",['Lancel'],['Lancel']
"To look at her today, you would never suspect Cersei was capable of such ruthlessness.","['today', 'Cersei']",['Cersei']
"She was all charm, flirting with Lord Tyrell as they spoke of Joffrey’s wedding feast, complimenting Lord Redwyne on the valor of his twins, softening gruff Lord Rowan with jests and smiles, making pious noises at the High Septon.","['Tyrell', 'Joffrey', 'Redwyne', 'Rowan', 'the High Septon']",['Joffrey']
Yesterday at dawn our brave Lord Randyll caught Robett Glover outside Duskendale and trapped him against the sea.,"['Yesterday', 'dawn', 'Robett Glover', 'Duskendale']",['Robett']
"Robett Glover leads the survivors back toward Harrenhal in bloody disarray, little dreaming he will find valiant Ser Gregor and his stalwarts athwart his path.”

","['Robett Glover', 'Harrenhal', 'Gregor']",['Robett']
What did Joffrey have to do with it?,['Joffrey'],['Joffrey']
"thought Tyrion.

",['Tyrion'],['Tyrion']
"“And a terrible defeat for the north, certainly,” observed Littlefinger, “yet one in which Robb Stark played no part.","['Littlefinger', 'Robb Stark']","['Littlefinger', 'Robb']"
"“Even with the ironmen at Moat Cailin?”

Mace Tyrell spoke up.","['Moat Cailin', 'Mace Tyrell']",['Mace']
Tyrion had to bite his tongue at that.,['Tyrion'],['Tyrion']
"The siege of Storm’s End, where Mace Tyrell actually did hold the command, had dragged on a year to no result, and after the Trident was fought, the Lord of Highgarden had meekly dipped his banners to Eddard Stark.

","['Storm’s End', 'Mace Tyrell', 'a year', 'Trident', 'Highgarden', 'Eddard Stark']","['Mace', 'Ned']"
"“I ought to write Robb Stark a stern letter,” Littlefinger was saying.","['Robb Stark', 'Littlefinger']","['Robb', 'Littlefinger']"
Ser Kevan Lannister cleared his throat.,['Kevan Lannister'],['Kevan']
"“He ought to be offering fealty,” snapped Cersei.",['Cersei'],['Cersei']
"If Greyjoy will trade swords and sails for stone and snow, I say do it, and count ourselves lucky.”

“Truly,” agreed Mace Tyrell.","['Greyjoy', 'Truly', 'Mace Tyrell']",['Mace']
"Let King Balon finish the northmen whilst we finish Stannis.”

",['Stannis'],['Stannis']
“There is Lysa Arryn to deal with as well.,['Lysa Arryn'],['Lysa']
"Jon Arryn’s widow, Hoster Tully’s daughter, Catelyn Stark’s sister . . .","['Jon Arryn', 'Hoster Tully', 'Catelyn Stark']",['Catelyn']
"whose husband was conspiring with Stannis Baratheon at the time of his death.”

",['Stannis Baratheon'],['Stannis']
"“Oh,” said Mace Tyrell cheerfully, “women have no stomach for war.",['Mace Tyrell'],['Mace']
"My lords, grant me the men, and I will sort out Lysa Arryn.”",['Lysa Arryn'],['Lysa']
"He could think of nothing he would enjoy more, except perhaps strangling Cersei.",['Cersei'],['Cersei']
"Mace Tyrell’s smile was jovial, but behind it Tyrion sensed contempt.","['Mace Tyrell', 'Tyrion']","['Mace', 'Tyrion']"
“I have other tasks in mind for Tyrion.,['Tyrion'],['Tyrion']
"“Oh, I do,” said Littlefinger, “I have it here between my legs.”",['Littlefinger'],['Littlefinger']
"“Bedding,” said Cersei, “is not wedding.",['Cersei'],['Cersei']
"Even a cow like Lysa Arryn might be able to grasp the difference.”

“To be sure.",['Lysa Arryn'],['Lysa']
Tyrion noted the look that passed between Paxter Redwyne and Mace Tyrell.,"['Tyrion', 'Paxter Redwyne', 'Mace Tyrell']","['Tyrion', 'Mace']"
"The Lord Robert.”

“Only a boy,” said Littlefinger.","['The Lord Robert', 'Littlefinger']",['Littlefinger']
"“I will see that he grows to be Joffrey’s most loyal subject, and a fast friend to us all.”

",['Joffrey'],['Joffrey']
"“We have no lack of foes,” said Ser Kevan Lannister.",['Kevan Lannister'],['Kevan']
"Ser Kevan was his brother’s vanguard in council, Tyrion knew from long experience; he never had a thought that Lord Tywin had not had first.","['Kevan', 'first']",['Kevan']
"The sheep were bleating their agreement, unaware of how neatly they’d been shorn, so it fell to Tyrion to object.",['Tyrion'],['Tyrion']
"He is our wizard of coin, and we have no one to replace him.”

Littlefinger smiled.",['Littlefinger'],['Littlefinger']
Ser Kevan said heartily.,['Kevan'],['Kevan']
"“I’ve no doubt you’ll make a splendid master of coin, Tyrion.”

",['Tyrion'],['Tyrion']
Lord Tywin turned back to Littlefinger.,['Littlefinger'],['Littlefinger']
"“If Lysa Arryn will take you for a husband and return to the king’s peace, we shall restore the Lord Robert to the honor of Warden of the East.","['Lysa Arryn', 'Robert', 'Warden', 'East']","['Lysa', 'Robert']"
"“You will miss the king’s wedding,” said Mace Tyrell.

",['Mace Tyrell'],['Mace']
Petyr Baelish gave a shrug.,['Petyr Baelish'],['Littlefinger']
"Greyjoy’s longships will augment my own fleet and give us sufficient strength at sea to assault Dragonstone and end Stannis Baratheon’s pretensions.”

“King Balon’s longships are occupied for the nonce,” Lord Tywin said politely, “as are we.","['Greyjoy', 'Dragonstone', 'Stannis']",['Stannis']
Tyrion watched his father closely.,['Tyrion'],['Tyrion']
"He remembered those important letters Lord Tywin had been writing, the night Tyrion had demanded Casterly Rock.","['Tyrion', 'Casterly Rock']",['Tyrion']
"“Perhaps we ought move on to the wedding,” Ser Kevan said.

",['Kevan'],['Kevan']
"The High Septon spoke of the preparations being made at the Great Sept of Baelor, and Cersei detailed the plans she had been making for the feast.","['Septon', 'the Great Sept of Baelor', 'Cersei']",['Cersei']
"“Your Grace,” said Grand Maester Pycelle, “in regard to the number of guests . . .","['Your Grace', 'Grand Maester Pycelle']",['Pycelle']
“How do they come?” asked Mace Tyrell gruffly.,['Mace Tyrell'],['Mace']
"His thick neck had turned a dark red, Tyrion noted.",['Tyrion'],['Tyrion']
"“Prince Doran comes at my son’s invitation,” Lord Tywin said calmly, “not only to join in our celebration, but to claim his seat on this council, and the justice Robert denied him for the murder of his sister Elia and her children.”

","['Robert', 'Elia']",['Robert']
"Tyrion watched the faces of the Lords Tyrell, Redwyne, and Rowan, wondering if any of the three would be bold enough to say, “But Lord Tywin, wasn’t it you who presented the bodies to Robert, all wrapped up in Lannister cloaks?”","['Tyrion', 'Redwyne', 'Rowan', 'three', 'Robert', 'Lannister']","['Tyrion', 'Robert']"
"“When the king is wed to your Margaery and Myrcella to Prince Trystane, we shall all be one great House,” Ser Kevan reminded Mace Tyrell.","['Margaery', 'Myrcella', 'House', 'Kevan', 'Mace Tyrell']","['Margaery', 'Myrcella', 'Kevan', 'Mace']"
"“No place for old quarrels, surely?”

“I have no quarrel with Doran Martell,” insisted Lord Tyrell, though his tone was more than a little grudging.","['Doran Martell', 'Tyrell']",['Doran']
"Small chance of that, thought Tyrion.",['Tyrion'],['Tyrion']
"“Three hundred Dornishmen need not trouble our plans,” said Cersei.","['Three hundred', 'Dornishmen', 'Cersei']",['Cersei']
"Not by me, was the message Tyrion saw in Mace Tyrell’s eyes, but the Lord of Highgarden made no reply but a curt nod.

","['Tyrion', 'Mace Tyrell', 'Highgarden']","['Tyrion', 'Mace']"
"“The fruits of victory await division.”

“What could be sweeter?” said Littlefinger, who had already swallowed his own fruit, Harrenhal.

","['Littlefinger', 'Harrenhal']",['Littlefinger']
"Forty-seven lesser lordlings and six hundred nineteen knights had lost their lives beneath the fiery heart of Stannis and his Lord of Light, along with several thousand common men-at-arms.","['Forty-seven', 'six hundred nineteen', 'Stannis', 'several thousand']",['Stannis']
"Tyrion eyed Mace Tyrell’s broad belly and thought, He has a prodigious appetite, this one.",['Mace Tyrell'],['Mace']
"Tyrell demanded the lands and castles of Lord Alester Florent, his own bannerman, who’d had the singular ill judgment to back first Renly and then Stannis.","['Lord Alester Florent', 'Stannis']",['Stannis']
Lord Redwyne asked only for thirty years’ remission of the taxes that Littlefinger and his wine factors had levied on certain of the Arbor’s finest vintages.,"['Redwyne', 'thirty years', 'Littlefinger', 'Arbor']",['Littlefinger']
At that Cersei lost patience.,['Cersei'],['Cersei']
"“But not for long, I think,” said Varys unctuously.

",['Varys'],['Varys']
Ser Kevan consulted his papers.,['Kevan'],['Kevan']
"He did not wait for her reply, but turned at once to Varys.",['Varys'],['Varys']
"“Tywin,” Ser Kevan said, before Lord Tywin could vent his obvious displeasure, “some of the gold cloaks who deserted during the battle have drifted back to barracks, thinking to take up duty once again.","['Tywin', 'Kevan']","['Tywin', 'Kevan']"
"“They might have endangered Joff with their cowardice,” Cersei said at once.","['Joff', 'Cersei']",['Cersei']
Mace Tyrell chuckled.,['Mace Tyrell'],['Mace']
"“Is there more?”

Ser Kevan shook his head.",['Kevan'],['Kevan']
"“You as well, Kevan.”

Obediently, the other councillors made their farewells, Varys the first to depart and Tyrell and Redwyne the last.","['Kevan', 'Varys', 'first', 'Tyrell', 'Redwyne']","['Kevan', 'Varys']"
“Master of coin?” said Tyrion in a thin strained voice.,"['Master of coin', 'Tyrion']",['Tyrion']
"Do you fear you might be incapable of the task?”

“No,” said Tyrion, “I fear a trap.",['Tyrion'],['Tyrion']
His uncle Kevan looked at him oddly.,['Kevan'],['Kevan']
"Littlefinger’s gold is made from thin air, with a snap of his fingers.”

",['Littlefinger'],['Littlefinger']
"“A more useful skill than any of yours, sweet brother,” purred Cersei, in a voice sweet with malice.

",['Cersei'],['Cersei']
"“Littlefinger is a liar—”

“—and black as well, said the raven of the crow.”

",['Littlefinger'],['Littlefinger']
Ser Kevan cleared his throat.,['Kevan'],['Kevan']
“I would sooner have Petyr Baelish ruling the Eyrie than any of Lady Lysa’s other suitors.,"['Petyr Baelish', 'Eyrie', 'Lady Lysa']",['Littlefinger']
"Yohn Royce, Lyn Corbray, Horton Redfort . .","['Yohn Royce', 'Horton Redfort']",['Yohn']
"Only yesterday he brought us word of a Tyrell plot to spirit Sansa Stark off to Highgarden for a ‘visit,’ and there marry her to Lord Mace’s eldest son, Willas.”

","['Only yesterday', 'Tyrell', 'Sansa Stark', 'Highgarden', 'Mace', 'Willas']","['Sansa', 'Mace']"
Cersei looked at their uncle in disbelief.,['Cersei'],['Cersei']
"What do we care?”

Bloody fool, thought Tyrion.",['Tyrion'],['Tyrion']
"“Sweet sister,” he explained patiently, “offend Tyrell and you offend Redwyne, Tarly, Rowan, and Hightower as well, and perhaps start them wondering whether Robb Stark might not be more accommodating of their desires.”

","['Tyrell', 'Redwyne', 'Tarly', 'Rowan', 'Robb Stark']",['Robb']
"“How?” asked Cersei.

",['Cersei'],['Cersei']
It came so suddenly that Cersei could only stare for a moment.,['Cersei'],['Cersei']
"“So long as you remain unwed, you allow Stannis to spread his disgusting slander,” Lord Tywin told his daughter.",['Stannis'],['Stannis']
Every child you birth makes Stannis more a liar.”,['Stannis'],['Stannis']
"“Mace Tyrell, Paxter Redwyne, and Doran Martell are wed to younger women likely to outlive them.","['Mace Tyrell', 'Paxter Redwyne', 'Doran Martell']","['Mace', 'Doran']"
"“No,” Cersei said from between white lips.",['Cersei'],['Cersei']
"“Oberyn Martell might suit, but the Tyrells would take that very ill.","['Oberyn Martell', 'Tyrells']",['Oberyn']
"I assume you do not object to wedding a man younger than yourself?”

“I object to wedding any—”

“I have considered the Redwyne twins, Theon Greyjoy, Quentyn Martell, and a number of others.","['Redwyne', 'Theon Greyjoy', 'Quentyn Martell']",['Theon']
But our alliance with Highgarden was the sword that broke Stannis.,"['Highgarden', 'Stannis']",['Stannis']
"Ser Loras has taken the white and Ser Garlan is wed to one of the Fossoways, but there remains the eldest son, the boy they scheme to wed to Sansa Stark.”

Willas Tyrell.","['Loras', 'Ser Garlan', 'Willas Tyrell']",['Loras']
Tyrion was taking a wicked pleasure in Cersei’s helpless fury.,['Cersei'],['Cersei']
"A perfect match, mused Tyrion.",['Tyrion'],['Tyrion']
"“That is so very kind of you, Father,” Cersei said with icy courtesy.",['Cersei'],['Cersei']
"Do I have your leave to go?”

You are the queen, Tyrion wanted to tell her.",['Tyrion'],['Tyrion']
"Cersei swept stiffly from the room, her rage plain to see.",['Cersei'],['Cersei']
She had proved that with Robert.,['Robert'],['Robert']
Though there is Jaime to consider.,['Jaime'],['Jaime']
Their brother had been much younger when Cersei wed the first time; he might not acquiesce to a second marriage quite so easily.,"['Cersei', 'first', 'second']",['Cersei']
"If she brought him lands and a keep, it would give him a place in the world apart from Joffrey’s court . . .",['Joffrey'],['Joffrey']
"and away from Cersei and their father.

",['Cersei'],['Cersei']
"On the other hand, there was Shae.",['Shae'],['Shae']
"That was scarcely a point to sway his father, however, so Tyrion squirmed higher in his seat and said, “You mean to wed me to Sansa Stark.","['Tyrion', 'Sansa Stark']","['Tyrion', 'Sansa']"
"But won’t the Tyrells take the match as an affront, if they have designs on the girl?”

“Lord Tyrell will not broach the matter of the Stark girl until after Joffrey’s wedding.","['Tyrells', 'Lord Tyrell', 'Stark', 'Joffrey']",['Joffrey']
"If Sansa is wed before that, how can he take offense, when he gave us no hint of his intentions?”

“Quite so,” said Ser Kevan, “and any lingering resentments should be soothed by the offer of Cersei for his Willas.”

","['Sansa', 'Ser Kevan', 'Cersei', 'Willas']","['Sansa', 'Cersei']"
Tyrion rubbed at the raw stub of his nose.,['Tyrion'],['Tyrion']
"“His Grace the royal pustule has made Sansa’s life a misery since the day her father died, and now that she is finally rid of Joffrey you propose to marry her to me.","['Sansa', 'the day', 'Joffrey']","['Sansa', 'Joffrey']"
"Our alliances in the south may be as solid as Casterly Rock, but there remains the north to win, and the key to the north is Sansa Stark.”

","['Casterly Rock', 'Sansa Stark']",['Sansa']
"Shae is all the woman I need just now, he thought, and Sansa’s a girl, no matter what you say.","['Shae', 'Sansa']","['Shae', 'Sansa']"
"Perhaps that would convince Robb Stark to bend the knee.”

",['Robb Stark'],['Robb']
"“The man who weds Sansa Stark can claim Winterfell in her name,” his uncle Kevan put in.","['Sansa Stark', 'Winterfell', 'Kevan']","['Sansa', 'Kevan']"
"“Kevan, is Lancel strong enough to wed, do you think?”

Ser Kevan hesitated.","['Lancel', 'Ser Kevan']",['Lancel']
"Sansa Stark, he mused.",['Sansa Stark'],['Sansa']
"Soft-spoken sweet-smelling Sansa, who loved silks, songs, chivalry and tall gallant knights with handsome faces.",['Sansa'],['Sansa']
"“This is a chance for you, Tyrion, the best you are ever likely to have.”",['Tyrion'],['Tyrion']
"“I once hoped to marry your brother to Lysa Tully, but Aerys named Jaime to his Kingsguard before the arrangements were complete.","['Lysa Tully', 'Aerys', 'Jaime', 'Kingsguard']",['Jaime']
"When I suggested to Lord Hoster that Lysa might be wed to you instead, he replied that he wanted a whole man for his daughter.”

",['Lysa'],['Lysa']
"Tyrion was more inclined to be thankful than angry, considering what Lysa Arryn had become.

",['Lysa Arryn'],['Lysa']
“In later years I had similar answers from Yohn Royce and Leyton Hightower.,"['later years', 'Yohn Royce', 'Leyton Hightower']",['Yohn']
"I finally stooped so low as to suggest you might take the Florent girl Robert deflowered in his brother’s wedding bed, but her father preferred to give her to one of his own household knights.

","['Florent', 'Robert']",['Robert']
"“You disappoint me, Tyrion.",['Tyrion'],['Tyrion']
"Tyrion Lannister, Lord Protector of Winterfell.",['Tyrion Lannister'],['Tyrion']
"And once the Young Wolf sires a litter, any pups that Sansa births are heirs to nothing.”

","['Wolf', 'Sansa']",['Sansa']
"“Robb Stark will father no children on his fertile Frey, you have my word.","['Robb Stark', 'Frey']",['Robb']
For a moment Tyrion could not believe he’d heard his father right.,['Tyrion'],['Tyrion']
"Lady Sybell’s grandfather was a trader in saffron and pepper, almost as lowborn as that smuggler Stannis keeps.","['Lady Sybell', 'Stannis']",['Stannis']
"Having once married a whore, Tyrion could not entirely share his uncle’s horror at the thought of wedding a girl whose great grandfather sold cloves.",['Tyrion'],['Tyrion']
