sentence,entities,character_entities
"Brandon was a man grown, and he drove Littlefinger all the way across the bailey and down the water stair, raining steel on him with every step, until the boy was staggering and bleeding from a dozen wounds.","['Brandon', 'Littlefinger', 'a dozen']",['Littlefinger']
"When the river was lapping at their ankles, Brandon finally ended it, with a brutal backhand cut that bit through Petyr’s rings and leather into the soft flesh below the ribs, so deep that Catelyn was certain that the wound was mortal.","['Brandon', 'Catelyn']",['Catelyn']
"A fortnight passed before Littlefinger was strong enough to leave Riverrun, but her lord father forbade her to visit him in the tower where he lay abed.","['Littlefinger', 'Riverrun']",['Littlefinger']
"Her brother had acted as Brandon’s squire at the duel, and Littlefinger would not forgive that.","['Brandon', 'Littlefinger']",['Littlefinger']
"As soon as he was strong enough to be moved, Lord Hoster Tully sent Petyr Baelish away in a closed litter, to finish his healing on the Fingers, upon the windswept jut of rock where he’d been born.

","['Hoster Tully', 'Petyr Baelish', 'Fingers']",['Littlefinger']
The ringing clash of steel on steel jarred Catelyn back to the present.,['Catelyn'],['Catelyn']
"Ser Vardis was coming hard at Bronn, driving into him with shield and sword.","['Vardis', 'Bronn']",['Bronn']
"He was quicker, Catelyn saw; the knight’s silvered sword never came near to touching him, but his own ugly grey blade hacked a notch from Ser Vardis’s shoulder plate.

","['Catelyn', 'Ser Vardis’s']",['Catelyn']
The brief flurry of fighting ended as swiftly as it had begun when Bronn sidestepped and slid behind the statue of the weeping woman.,['Bronn'],['Bronn']
"Some of the lords on Lysa’s terrace were making wry jests as they refilled their wine cups, but across the garden, Tyrion Lannister’s mismatched eyes watched the champions dance as if there were nothing else in the world.

","['Lysa', 'Tyrion Lannister’s']",['Lysa']
"Bronn came out from behind the statue hard and fast, still moving left, aiming a two-handed cut at the knight’s unshielded right side.","['Bronn', 'two']",['Bronn']
Oak chips flew as Bronn’s sword hacked at the wooden wall.,['Bronn'],['Bronn']
Bronn slammed it aside and danced away.,['Bronn'],['Bronn']
"Bronn brought his sword down with both hands, catching Ser Vardis in the elbow of his sword arm.",['Bronn'],['Bronn']
This time Bronn stood his ground.,['Bronn'],['Bronn']
"“Ser Vardis is hurt,” Ser Rodrik said, his voice grave.

",['Rodrik'],['Rodrik']
"Catelyn did not need to be told; she had eyes, she could see the bright finger of blood running along the knight’s forearm, the wetness inside the elbow joint.",['Catelyn'],['Catelyn']
"Ser Vardis turned his side to his foe, trying to use his shield to block instead, but Bronn slid around him, quick as a cat.","['Vardis', 'Bronn']",['Bronn']
The sudden bull rush caught Bronn off balance.,['Bronn'],['Bronn']
"Almost, almost, Bronn lost his feet … he staggered back, tripped over a rock, and caught hold of the weeping woman to keep his balance.",['Bronn'],['Bronn']
"His right arm was blood from elbow to fingers now, yet his last desperate blow would have opened Bronn from neck to navel … if the sellsword had stood to receive it.

",['Bronn'],['Bronn']
But Bronn jerked back.,['Bronn'],['Bronn']
Bronn put his shoulder into the statue’s back.,['Bronn'],['Bronn']
"Bronn was on him in a heartbeat, kicking what was left of his shattered rondel aside to expose the weak spot between arm and breastplate.",['Bronn'],['Bronn']
"Catelyn heard the knight groan as the sellsword lifted his blade with both hands and drove it down and in with all his weight behind it, under the arm and through the ribs.",['Catelyn'],['Catelyn']
Bronn yanked off his halfhelm and let it fall to the grass.,['Bronn'],['Bronn']
"No, Catelyn wanted to tell him, it’s only now beginning.

",['Catelyn'],['Catelyn']
"“Yes,” Lysa said glumly, her voice as cold and dead as the captain of her guard.

",['Lysa'],['Lysa']
"“Can I make the little man fly now?”

Across the garden, Tyrion Lannister got to his feet.",['Tyrion Lannister'],['Tyrion']
"“The high road,” Tyrion Lannister said.",['Tyrion Lannister'],['Tyrion']
"It was another sort of death sentence, Catelyn realized.",['Catelyn'],['Catelyn']
Tyrion Lannister must know that as well.,['Tyrion Lannister'],['Tyrion']
"JON


“You are as hopeless as any boys I have ever trained,” Ser Alliser Thorne announced when they had all assembled in the yard.","['JON', 'Alliser Thorne']",['Alliser']
Ser Alliser fixed him with a reptile stare.,['Alliser'],['Alliser']
"And with that, Ser Alliser Thorne took his leave of them.

",['Alliser Thorne'],['Alliser']
"Yelling that a black brother needed a horse, Pyp leapt onto Grenn’s shoulders, and they tumbled to the ground, rolling and punching and hooting.","['Pyp', 'Grenn']",['Grenn']
"As they passed the wine from hand to hand, grinning like fools, Jon noticed Samwell Tarly standing by himself beneath a bare dead tree in the corner of the yard.","['Jon', 'Samwell Tarly']","['Jon', 'Samwell']"
"“No thank you, Jon.”

“Are you well?”

“Very well, truly,” the fat boy lied.",['Jon'],['Jon']
"“Is,” Jon corrected.",['Jon'],['Jon']
He would not accept that Benjen Stark was dead.,['Benjen Stark'],['Benjen']
"While Grenn seized his arm, Pyp gave the skin a squeeze, and a thin stream of red squirted Jon in the face.",['Grenn'],['Grenn']
"By the time he wrenched free, with snow in his hair and wine stains on his surcoat, Samwell Tarly had gone.

",['Samwell Tarly'],['Samwell']
"When Jon arrived at the common hall, the Lord Steward himself led him to the bench near the fire.","['Jon', 'Steward']",['Jon']
"“From the Lord Commander’s own table,” Bowen Marsh told them.",['Bowen Marsh'],['Bowen']
"If Mance Rayder attacks, lift your visor and show your face, and he’ll run off screaming.”

",['Mance Rayder'],['Mance']
Everyone laughed but Grenn.,['Grenn'],['Grenn']
"“You’re certain to be a builder, and Jon’s certain to be a ranger.",['Jon'],['Jon']
"“Benjen Stark is still First Ranger,” Jon Snow told him, toying with his bowl of blueberries.","['Benjen Stark', 'First Ranger', 'Jon Snow']","['Benjen', 'Jon']"
Jon had hardly tasted Hobb’s great feast.,['Jon'],['Jon']
"He remembered the day he had left Winterfell, all the bittersweet farewells; Bran lying broken, Robb with snow in his hair, Arya raining kisses on him after he’d given her Needle.","['the day', 'Winterfell', 'Arya']",['Arya']
"Sam will remain in training, with the likes of Rast and Cuger and these new boys who are coming up the kingsroad.","['Sam', 'Rast', 'Cuger']",['Rast']
"Gods only know what they’ll be like, but you can bet Ser Alliser will send them against him, first chance he gets.”

","['Alliser', 'first']",['Alliser']
"“All we could wasn’t enough,” Jon said.

",['Jon'],['Jon']
"It stretched out before him, narrow and stony and pocked with weeds, a road of no particular promise, yet the sight of it filled Jon Snow with a vast longing.",['Jon Snow'],['Jon']
All the places that Jon would never see.,['Jon'],['Jon']
"Once he swore his vow, the Wall would be his home until he was old as Maester Aemon.",['Maester Aemon'],['Aemon']
"Something dark and dishonorable, or else why was Lord Eddard too ashamed to speak of her?

Jon Snow turned away from the kingsroad to look behind him.",['Jon Snow'],['Jon']
Jon found himself thinking of Samwell Tarly again on the ride back.,"['Jon', 'Samwell Tarly']","['Jon', 'Samwell']"
It was Chett who answered Jon’s knock.,"['Chett', 'Jon']",['Jon']
"“I need to speak to Maester Aemon,” Jon told him.

","['Maester Aemon', 'Jon']","['Aemon', 'Jon']"
Jon jammed it open with his boot.,['Jon'],['Jon']
"Do you know how old he is?”

“Old enough to treat visitors with more courtesy than you,” Jon said.",['Jon'],['Jon']
"“And if I refuse?”

Jon had his boot wedged solidly in the door.",['Jon'],['Jon']
Jon had the logs crackling merrily by the time Chett led in Maester Aemon.,"['Jon', 'Chett', 'Maester Aemon']","['Jon', 'Aemon']"
"“I am sorry to have woken you, Maester,” Jon Snow said.

","['Maester', 'Jon Snow']",['Jon']
"“You did not wake me,” Maester Aemon replied.",['Maester Aemon'],['Aemon']
"So tell me, Jon Snow, why have you come calling at this strange hour?”

“To ask that Samwell Tarly be taken from training and accepted as a brother of the Night’s Watch.”

","['Jon Snow', 'this strange hour', 'Samwell', 'the Night’s Watch']","['Jon', 'Samwell']"
"“This is no concern of Maester Aemon,” Chett complained.

","['Maester Aemon', 'Chett']",['Aemon']
"“Our Lord Commander has given the training of recruits into the hands of Ser Alliser Thorne,” the maester said gently.",['Alliser Thorne'],['Alliser']
"Why then come to me?”

“The Lord Commander listens to you,” Jon told him.",['Jon'],['Jon']
"“And is your friend Samwell wounded or sick?”

“He will be,” Jon promised, “unless you help.”

","['Samwell', 'Jon']","['Samwell', 'Jon']"
"Maester Aemon listened silently, blind eyes fixed on the fire, but Chett’s face darkened with each word.","['Maester Aemon', 'Chett']",['Aemon']
"“Without us to keep him safe, Sam will have no chance,” Jon finished.","['Sam', 'Jon']",['Jon']
"My sister Arya could tear him apart, and she’s not yet ten.","['Arya', 'ten']",['Arya']
"If Ser Alliser makes him fight, it’s only a matter of time before he’s hurt or killed.”

",['Alliser'],['Alliser']
"“Maybe it is so,” Maester Aemon said.",['Maester Aemon'],['Aemon']
"Ser Alliser shall make a man of him or kill him, as the gods will.”

“That’s stupid,” Jon said.","['Alliser', 'Jon']","['Alliser', 'Jon']"
"“I remember once I asked Maester Luwin why he wore a chain around his throat.”

Maester Aemon touched his own collar lightly, his bony, wrinkled finger stroking the heavy metal links.","['Maester Luwin', 'Maester Aemon']","['Luwin', 'Aemon']"
"“He told me that a maester’s collar is made of chain to remind him that he is sworn to serve,” Jon said, remembering.",['Jon'],['Jon']
Maester Luwin laughed.,['Maester Luwin'],['Luwin']
"A chain needs all sorts of metals, and a land needs all sorts of people.”

Maester Aemon smiled.",['Maester Aemon'],['Aemon']
"Lord Randyll couldn’t make Sam a warrior, and Ser Alliser won’t either.","['Sam', 'Alliser']",['Alliser']
Maester Aemon was gentler.,['Maester Aemon'],['Aemon']
"“Is your friend a hunter?”

“He hates hunting,” Jon had to admit.

",['Jon'],['Jon']
"Maester Aemon prompted.

",['Maester Aemon'],['Aemon']
"Maester Aemon closed his eyes, and for a brief moment Jon was afraid that he had gone to sleep.","['Maester Aemon', 'Jon']","['Aemon', 'Jon']"
"Finally he said, “Maester Luwin taught you well, Jon Snow.","['Maester Luwin', 'Jon Snow']","['Luwin', 'Jon']"
"Bronn said, spitting.",['Bronn'],['Bronn']
"“We have no chance of fighting our way back,” Bronn said, “but two can cover more ground than ten, and attract less notice.","['Bronn', 'two']",['Bronn']
Tyrion Lannister sighed.,['Tyrion Lannister'],['Tyrion']
"“A splendid plan, Bronn.",['Bronn'],['Bronn']
"I know you love the taste of horse, Bronn, but if our mounts die under us this time, we’ll be trying to saddle shadowcats … and if truth be told, I think the clans will find us no matter what we do.",['Bronn'],['Bronn']
Bronn grimaced.,['Bronn'],['Bronn']
"Beneath a fall of black hair, Bronn’s dark eyes regarded Tyrion suspiciously.","['Bronn', 'Tyrion']","['Bronn', 'Tyrion']"
"Bronn had yanked back the man’s head by the hair and driven the point of his dirk in under the ear, and afterward told Catelyn Stark that the other sellsword had died of his wound.

","['Bronn', 'Catelyn Stark']","['Bronn', 'Catelyn']"
"“He was good as dead,” Bronn said, “and his moaning was bringing them down on us.",['Bronn'],['Bronn']
Bronn grinned.,['Bronn'],['Bronn']
"Do you have a flint?”

Bronn slid two fingers into the pouch at his belt and tossed down a flint.","['Bronn', 'two']",['Bronn']
Bronn snorted.,['Bronn'],['Bronn']
"My pardons … but you are scum, Bronn, make no mistake.",['Bronn'],['Bronn']
"“Here,” said Bronn, squatting, “I’ll do it.”",['Bronn'],['Bronn']
He took the knife and flint from Tyrion’s hands and struck sparks on his first try.,"['Tyrion', 'first']",['Tyrion']
"“Well done,” Tyrion said.",['Tyrion'],['Tyrion']
"“Scum you may be, but you’re undeniably useful, and with a sword in your hand you’re almost as good as my brother Jaime.",['Jaime'],['Jaime']
"What do you want, Bronn?",['Bronn'],['Bronn']
"Bronn blew gently on the fire, and the flames leapt up higher.",['Bronn'],['Bronn']
"“And if you die?”

“Why then, I’ll have one mourner whose grief is sincere,” Tyrion said, grinning.",['Tyrion'],['Tyrion']
"Bronn stood, tucked the flint back into his pouch, and tossed Tyrion his dagger.","['Bronn', 'Tyrion']","['Bronn', 'Tyrion']"
"“Nor any man’s friend,” Tyrion said.",['Tyrion'],['Tyrion']
"If the day ever comes when you’re tempted to sell me out, remember this, Bronn—I’ll match their price, whatever it is.","['the day', 'Bronn']",['Bronn']
"And now, do you think you could do something about finding us some supper?”

“Take care of the horses,” Bronn said, unsheathing the long dirk he wore at his hip.",['Bronn'],['Bronn']
"“That, a woman, and another dozen swords,” Bronn said.","['another dozen', 'Bronn']",['Bronn']
"The smell of the roasting meat made Tyrion’s mouth water.

",['Tyrion'],['Tyrion']
Bronn watched him across the fire.,['Bronn'],['Bronn']
"“A hope, call it,” Tyrion said.",['Tyrion'],['Tyrion']
"“With our lives as the stake?”

Tyrion shrugged.",['Tyrion'],['Tyrion']
"“And yet you gave the turnkey a purse of gold,” Bronn said.

",['Bronn'],['Bronn']
Even Mord had scarcely believed it when Tyrion tossed him the leather purse.,['Tyrion'],['Tyrion']
Bronn yanked out his dirk and pulled the meat from the fire.,['Bronn'],['Bronn']
He began to carve thick chunks of charred meat off the bone as Tyrion hollowed out two heels of stale bread to serve as trenchers.,"['Tyrion', 'two']",['Tyrion']
"Tyrion held out his trencher, and Bronn filled it with meat.",['Bronn'],['Bronn']
"It was not your knife?”

Tyrion smiled thinly.",['Tyrion'],['Tyrion']
"“If I were them, I’d fear a trap,” Bronn said.",['Bronn'],['Bronn']
"“Why else would we be so open, if not to lure them in?”

Tyrion chuckled.",['Tyrion'],['Tyrion']
"“You’re mad, dwarf,” Bronn said as he cleaned the grease out from under his nails with his dirk.

",['Bronn'],['Bronn']
"“Where’s your love of music, Bronn?”

“If it was music you wanted, you should have gotten the singer to champion you.”

","['Where’s', 'Bronn']",['Bronn']
Tyrion grinned.,['Tyrion'],['Tyrion']
"They’d torn the rags she was wearing half off her back, so I wrapped her in my cloak while Jaime chased the men into the woods.","['half', 'Jaime']",['Jaime']
“Jaime was all in a lather to hunt down the men.,['Jaime'],['Jaime']
"Bronn’s voice was amused.

",['Bronn'],['Bronn']
"“A Lannister of Casterly Rock wed to a crofter’s daughter,” Bronn said.","['A Lannister of Casterly Rock', 'Bronn']",['Bronn']
"After a time he heard the noise again, the rasp of steel on stone as Bronn sharpened his sword.",['Bronn'],['Bronn']
"The ground was stony and cold, but after a time Tyrion Lannister did sleep.",['Tyrion Lannister'],['Tyrion']
"Bronn’s warning was low and urgent.

",['Bronn'],['Bronn']
Tyrion was awake in the blink of an eye.,['Tyrion'],['Tyrion']
"Bronn had raised himself to one knee, his sword in one hand and his dirk in the other.","['Bronn', 'one']",['Bronn']
"Other voices called other names, Conn and Torrek and Jaggot and more that Tyrion forgot the instant he heard them; ten at least.","['Conn', 'Tyrion', 'ten']",['Tyrion']
"“I am Tyrion son of Tywin, of the Clan Lannister, the Lions of the Rock.","['Tywin', 'Clan Lannister', 'the Lions of the Rock']",['Tywin']
"“What do you have to give us, Tyrion son of Tywin?”","['Tyrion', 'Tywin']","['Tyrion', 'Tywin']"
"How would you like to die, Tyrion son of Tywin?”

“In my own bed, with a belly full of wine and a maiden’s mouth around my cock, at the age of eighty,” he replied.

","['Tyrion', 'Tywin', 'the age of eighty']","['Tyrion', 'Tywin']"
Jaggot poked at Tyrion’s face with the fire-hardened point of a long wooden spear.,['Tyrion'],['Tyrion']
"What would you give us for your lives, Tyrion son of Tywin?","['Tyrion', 'Tywin']","['Tyrion', 'Tywin']"
"Mail?”

“All that, and more, Gunthor son of Gurn,” Tyrion Lannister replied, smiling.","['Gunthor', 'Gurn', 'Tyrion Lannister']",['Tyrion']
"It was, as Robert had warned him, a hellishly uncomfortable chair, and never more so than now, with his shattered leg throbbing more sharply every minute.","['Robert', 'every minute']",['Robert']
"Damn Aegon for his arrogance, Ned thought sullenly, and damn Robert and his hunting as well.

","['Damn Aegon', 'Ned', 'Robert']","['Ned', 'Robert']"
"Grand Maester Pycelle stirred uneasily beside him, while Littlefinger toyed with a pen.","['Grand Maester Pycelle', 'Littlefinger']","['Pycelle', 'Littlefinger']"
"A white hart had been sighted in the kingswood, and Lord Renly and Ser Barristan had joined the king to hunt it, along with Prince Joffrey, Sandor Clegane, Balon Swann, and half the court.","['Lord Renly and Ser Barristan', 'Prince Joffrey', 'Sandor Clegane', 'Balon Swann', 'half']",['The Hound']
"So Ned must needs sit the Iron Throne in his absence.

","['Ned', 'the Iron Throne']",['Ned']
"Ned could feel the unease in the hall, as high lords and servants alike strained to listen.",['Ned'],['Ned']
The west had been a tinderbox since Catelyn had seized Tyrion Lannister.,"['Catelyn', 'Tyrion Lannister']","['Catelyn', 'Tyrion']"
"The rest are dead, along with the people of Wendish Town and the Mummer’s Ford.”

“Rise,” Ned commanded the villagers.","['Wendish', 'Mummer', 'Ford', 'Ned']",['Ned']
"One ancient needed to be helped, and a young girl in a bloody dress stayed on her knees, staring blankly at Ser Arys Oakheart, who stood by the foot of the throne in the white armor of the Kingsguard, ready to protect and defend the king … or, Ned supposed, the King’s Hand.

","['One', 'Ser Arys Oakheart', 'Kingsguard', 'Ned', 'the King’s Hand']",['Ned']
"“If it please His Grace—”

“His Grace is hunting across the Blackwater,” Ned said, wondering how a man could live his whole life a few days ride from the Red Keep and still have no notion what his king looked like.","['Grace', 'His Grace', 'Ned', 'a few days', 'the Red Keep']",['Ned']
Ned was clad in a white linen doublet with the direwolf of Stark on the breast; his black wool cloak was fastened at the collar by his silver hand of office.,"['Ned', 'Stark']",['Ned']
"The girl on her knees craned her head up at Ned, high above her on the throne.",['Ned'],['Ned']
"“Oh, dreadful,” murmured Varys.",['Varys'],['Varys']
Ned could feel cold steel against his fingers as he leaned forward.,['Ned'],['Ned']
"He was a swaggering bantam rooster of a youth, too young and too hot-blooded for Ned’s taste, though a fast friend of Catelyn’s brother, Edmure Tully.

","['Ned', 'Catelyn', 'Edmure Tully']","['Ned', 'Catelyn', 'Edmure']"
"Not a one of these ever pulled a plow, gods bear witness if I’m wrong.”

“Well-mounted brigands,” observed Littlefinger.","['one', 'Littlefinger']",['Littlefinger']
"Ned asked.

",['Ned'],['Ned']
"Big as an ox he was, and a voice like stone breaking.”

“The Mountain!”",['The Mountain'],['The Mountain']
"This was Gregor Clegane’s work.”

",['Gregor Clegane'],['The Mountain']
Ned heard muttering from beneath the windows and the far end of the hall.,['Ned'],['Ned']
"Ser Gregor Clegane stood bannerman to Lord Tywin Lannister.

",['Gregor Clegane'],['The Mountain']
"Grand Maester Pycelle rose ponderously from the council table, his chain of office clinking.",['Grand Maester Pycelle'],['Pycelle']
Pycelle asked.,['Pycelle'],['Pycelle']
"“Lord Tywin’s mad dog.”

“My lord Hand,” Pycelle declared in a stiff voice, “I urge you to remind this good knight that Lord Tywin Lannister is the father of our own gracious queen.”

","['Hand', 'Pycelle', 'Lannister']",['Pycelle']
"“Thank you, Grand Maester Pycelle,” Ned said.","['Grand Maester Pycelle', 'Ned']","['Pycelle', 'Ned']"
"He caught a glimpse of Septa Mordane in the gallery, with his daughter Sansa beside her.","['Septa Mordane', 'Sansa']","['Mordane', 'Sansa']"
Ned felt a flash of anger; this was no place for a girl.,['Ned'],['Ned']
"At the council table below, Petyr Baelish lost interest in his quill and leaned forward.",['Petyr Baelish'],['Littlefinger']
Littlefinger stroked the point of his beard thoughtfully.,['Littlefinger'],['Littlefinger']
"And that may be precisely what Lord Tywin wants, Ned thought to himself, to bleed off strength from Riverrun, goad the boy into scattering his swords.","['Ned', 'Riverrun']",['Ned']
"“Edmure agrees, we must pay Gregor Clegane back his bloody coin,” Ser Marq declared, “but old Lord Hoster commanded us to come here and beg the king’s leave before we strike.”

Thank the gods for old Lord Hoster, then.","['Gregor Clegane', 'Marq', 'Hoster', 'Hoster']",['The Mountain']
"If indeed he’d sent Ser Gregor to burn and pillage—and Ned did not doubt that he had—he’d taken care to see that he rode under cover of night, without banners, in the guise of a common brigand.","['Gregor', 'Ned', 'night']",['Ned']
"Should Riverrun strike back, Cersei and her father would insist that it had been the Tullys who broke the king’s peace, not the Lannisters.","['Cersei', 'Tullys']",['Cersei']
"The gods only knew what Robert would believe.

",['Robert'],['Robert']
Grand Maester Pycelle was on his feet again.,['Grand Maester Pycelle'],['Pycelle']
"Let them seek Lord Tywin’s justice.”

",['Tywin'],['Tywin']
"“It is all the king’s justice,” Ned told him.",['Ned'],['Ned']
"“North, south, east, or west, all we do we do in Robert’s name.”

“The king’s justice,” Grand Maester Pycelle said.","['Robert', 'The king’s', 'Grand Maester Pycelle']","['Robert', 'Pycelle']"
"“Robert bid me to sit here in his place, to listen with his ears, and to speak with his voice.",['Robert'],['Robert']
"“My lord.”

“Your father is hunting with the king,” Ned said.",['Ned'],['Ned']
Ned said.,['Ned'],['Ned']
"But perhaps I can give you some small measure of justice, in the name of our king, Robert.”

",['Robert'],['Robert']
Littlefinger chuckled.,['Littlefinger'],['Littlefinger']
"“I do not fear Gregor Clegane,” Ser Loras said haughtily.

","['Gregor Clegane', 'Ser Loras']",['The Mountain']
Ned eased himself slowly back onto the hard iron seat of Aegon’s misshapen throne.,"['Ned', 'Aegon']",['Ned']
Lord Lothar.”,['Lothar'],['Lothar']
"“As you command, Lord Eddard.”

Ned raised his voice, so it carried to the far end of the throne room.",['Ned'],['Ned']
"“In the name of Robert of the House Baratheon, the First of his Name, King of the Andals and the Rhoynar and the First Men, Lord of the Seven Kingdoms and Protector of the Realm, by the word of Eddard of the House Stark, his Hand, I charge you to ride to the westlands with all haste, to cross the Red Fork of the Trident under the king’s flag, and there bring the king’s justice to the false knight Gregor Clegane, and to all those who shared in his crimes.","['Robert of the House Baratheon', 'First', 'Rhoynar', 'Seven', 'the House Stark', 'Hand', 'the Red Fork', 'Trident', 'Gregor Clegane']",['The Mountain']
"“Lord Eddard, what of me?”

Ned looked down on him.",['Ned'],['Ned']
"From on high, Loras Tyrell seemed almost as young as Robb.",['Loras Tyrell'],['Loras']
"As they made their descent, he could feel Loras Tyrell’s sullen stare, but the boy had stalked away before Ned reached the floor of the throne room.

","['Loras Tyrell’s', 'Ned']",['Ned']
"At the base of the Iron Throne, Varys was gathering papers from the council table.","['the Iron Throne', 'Varys']",['Varys']
Littlefinger and Grand Maester Pycelle had already taken their leave.,['Grand Maester Pycelle'],['Pycelle']
Ned asked brusquely.,['Ned'],['Ned']
"“Ser Loras is young,” said Ned.","['Ser Loras', 'Ned']",['Ned']
"In truth, Ned did not trust the mute knight, though perhaps that was only because he misliked executioners.",['Ned'],['Ned']
"He does so love his work …”





SANSA


“He wouldn’t send Ser Loras,” Sansa told Jeyne Poole that night as they shared a cold supper by lamplight.","['Loras', 'Sansa', 'Jeyne Poole']","['Loras', 'Sansa']"
"Lord Eddard had taken his supper in his bedchamber with Alyn, Harwin, and Vayon Poole, the better to rest his broken leg, and Septa Mordane had complained of sore feet after standing in the gallery all day.","['Alyn', 'Harwin', 'Vayon Poole', 'Septa Mordane', 'all day']",['Mordane']
"Arya was supposed to join them, but she was late coming back from her dancing lesson.

",['Arya'],['Arya']
"She was a pretty, dark-haired girl of Sansa’s own age.",['Sansa'],['Sansa']
"“Did Ser Loras hurt his leg?”

“Not his leg,” Sansa said, nibbling delicately at a chicken leg.",['Sansa'],['Sansa']
"Otherwise I’m certain he would have sent Ser Loras.”

",['Loras'],['Loras']
"She had said as much to Septa Mordane as they descended the stairs from the gallery, but the septa had only told her it was not her place to question her lord father’s decisions.

",['Septa Mordane'],['Mordane']
"He made a sweeping bow to Sansa, so deep she was not quite sure if she was being complimented or mocked.

",['Sansa'],['Sansa']
Septa Mordane had been very upset to realize that Lord Baelish had overheard them.,"['Septa Mordane', 'Baelish']",['Mordane']
"Tell me, child, why would you have sent Ser Loras?”

Sansa had no choice but to explain about heroes and monsters.","['Loras', 'Sansa']","['Loras', 'Sansa']"
"Sansa did not feel like telling all that to Jeyne, however; it made her uneasy just to think back on it.

","['Sansa', 'Jeyne']",['Sansa']
"“Ser Ilyn’s the King’s Justice, not Ser Loras,” Jeyne said.","['Ser Ilyn’s the King’s Justice', 'Loras', 'Jeyne']",['Loras']
Sansa shuddered.,['Sansa'],['Sansa']
"“I suppose,” Sansa said doubtfully.",['Sansa'],['Sansa']
"Beric Dondarrion was handsome enough, but he was awfully old, almost twenty-two; the Knight of Flowers would have been much better.","['Beric Dondarrion', 'almost twenty-two', 'the Knight of Flowers']",['Beric']
"Of course, Jeyne had been in love with Lord Beric ever since she had first glimpsed him in the lists.","['Jeyne', 'Beric', 'first']",['Beric']
"It would have been unkind to say so, however, so Sansa took a sip of milk and changed the subject.",['Sansa'],['Sansa']
"“I had a dream that Joffrey would be the one to take the white hart,” she said.","['Joffrey', 'the white hart']",['Joffrey']
"Did Prince Joffrey just go up to it and touch it with his bare hand and do it no harm?”

“No,” Sansa said.","['Prince Joffrey', 'Sansa']",['Sansa']
"In the songs, the knights never killed magical beasts, they just went up to them and touched them and did them no harm, but she knew Joffrey liked hunting, especially the killing part.",['Joffrey'],['Joffrey']
"Sansa was certain her prince had no part in murdering Jory and those other poor men; that had been his wicked uncle, the Kingslayer.","['Sansa', 'Jory', 'Kingslayer']","['Sansa', 'Jory']"
"That would be like blaming her for something that Arya had done.

",['Arya'],['Arya']
"“I saw your sister this afternoon,” Jeyne blurted out, as if she’d been reading Sansa’s thoughts.","['this afternoon', 'Jeyne', 'Sansa']",['Sansa']
"Why would she do a thing like that?”

“I’m sure I don’t know why Arya does anything.”",['Arya'],['Arya']
"Sansa hated stables, smelly places full of manure and flies.",['Sansa'],['Sansa']
"“There was a black brother,” Sansa said, “begging men for the Wall, only he was kind of old and smelly.”",['Sansa'],['Sansa']
"If this was what the Night’s Watch was truly like, she felt sorry for her bastard half brother, Jon.","['the Night’s Watch', 'half', 'Jon']",['Jon']
"“Father asked if there were any knights in the hall who would do honor to their houses by taking the black, but no one came forward, so he gave this Yoren his pick of the king’s dungeons and sent him on his way.",['Yoren'],['Yoren']
"“Are there any lemon cakes?”

Sansa did not like being interrupted, but she had to admit, lemon cakes sounded more interesting than most of what had gone on in the throne room.",['Sansa'],['Sansa']
"They ate it on the tower steps, giggling and gossiping and sharing secrets, and Sansa went to bed that night feeling almost as wicked as Arya.

","['Sansa', 'Arya']","['Sansa', 'Arya']"
"When she saw him rein in beside Lord Beric to exchange words, it made Sansa feel ever so proud.",['Sansa'],['Sansa']
"Alyn was handsomer than Jory had been; he was going to be a knight one day.

","['Alyn', 'Jory']",['Jory']
The Tower of the Hand seemed so empty after they left that Sansa was even pleased to see Arya when she went down to break her fast.,"['The Tower of the Hand', 'Sansa', 'Arya']","['Sansa', 'Arya']"
"“Did Father send them to hunt down Jaime Lannister?”

Sansa sighed.","['Jaime Lannister', 'Sansa']","['Jaime', 'Sansa']"
"“They rode with Lord Beric, to behead Ser Gregor Clegane.”",['Gregor Clegane'],['The Mountain']
"She turned to Septa Mordane, who was eating porridge with a wooden spoon.",['Septa Mordane'],['Mordane']
"Where are your courtesies, Sansa?",['Sansa'],['Sansa']
"Arya asked.

",['Arya'],['Arya']
Arya screwed up her face in a scowl.,['Arya'],['Arya']
"“It’s not the same,” Sansa said.",['Sansa'],['Sansa']
“The Hound is Joffrey’s sworn shield.,"['Hound', 'Joffrey']",['Joffrey']
"Your butcher’s boy attacked the prince.”

“Liar,” Arya said.","['Liar', 'Arya']",['Arya']
"“Go ahead, call me all the names you want,” Sansa said airily.",['Sansa'],['Sansa']
“You won’t dare when I’m married to Joffrey.,['Joffrey'],['Joffrey']
She shrieked as Arya flung the orange across the table.,['Arya'],['Arya']
"“You have juice on your face, Your Grace,” Arya said.

",['Arya'],['Arya']
Sansa wiped it away with a napkin.,['Sansa'],['Sansa']
"“They should have killed you instead of Lady!”

Septa Mordane came lurching to her feet.","['Lady', 'Septa Mordane']","['Lady', 'Mordane']"
Tears welled in Sansa’s eyes.,['Sansa'],['Sansa']
Sansa stalked away with her head up.,['Sansa'],['Sansa']
It was midday when Septa Mordane knocked upon her door.,"['midday', 'Septa Mordane']",['Mordane']
"Lady was with her, and they were running together, and … and … trying to remember was like trying to catch the rain with her fingers.",['Lady'],['Lady']
"The dream faded, and Lady was dead again.

",['Lady'],['Lady']
