sentence,entities,character_entities
Ser Barristan went to one knee.,"['Barristan', 'one']",['Barristan']
"Dany took Daario Naharis up the
steps to her bedchamber, where Irri washed his cut with vinegar and
Jhiqui wrapped it in white linen.","['Daario Naharis', 'Irri', 'Jhiqui']","['Daario', 'Irri']"
"“I swore that I should wed Hizdahr zo
Loraq if he gave me ninety days of peace, but now … I wanted you
from the first time that I saw you, but you were a sellsword, fickle,
treacherous.","['Hizdahr', 'Loraq', 'ninety days', 'first']",['Hizdahr']
"A face carved of ice, Theon Greyjoy thought as he draped a
fur-trimmed cloak about her shoulders.",['Theon Greyjoy'],['Theon']
"I will be a better wife than the real Arya could
have been, he’ll see.”

        ",['Arya'],['Arya']
"“You are the real Arya, my lady.",['Arya'],['Arya']
"“I was
never beautiful like Sansa, but they all said I was pretty.",['Sansa'],['Sansa']
"“Just … just be Arya, be his wife.
",['Arya'],['Arya']
"“Jon Snow is with the Night’s Watch.”
         ","['Jon Snow', 'the Night’s Watch']",['Jon']
"Theon Greyjoy had
grown up with Arya Stark.","['Theon Greyjoy', 'Arya Stark']","['Theon', 'Arya']"
"If
he was seen to accept Bolton’s feigned girl as Arya, the northern lords
who had gathered to bear witness to the match would have no grounds
to question her legitimacy.","['Bolton', 'Arya']",['Arya']
"That was why Roose Bolton had clothed him as a
lord again, to play his part in this mummer’s farce.",['Roose Bolton'],['Roose']
"Once that was
done, once their false Arya had been wedded and bedded, Bolton
would have no more use for Theon Turncloak.","['Arya', 'Bolton', 'Theon Turncloak']",['Arya']
"“Serve us in this, and
when Stannis is defeated we will discuss how best to restore you to
your father’s seat,” his lordship had said in that soft voice of his, a
voice made for lies and whispers.",['Stannis'],['Stannis']
"He will give me back to Ramsay then, he thought, and
Ramsay will take a few more fingers and turn me into Reek once more.
","['Ramsay', 'Ramsay', 'Reek']","['Ramsay', 'Ramsay']"
"Unless the gods were good, and Stannis Baratheon descended on
Winterfell and put all of them to the sword, himself included.","['Stannis Baratheon', 'Winterfell']",['Stannis']
Theon Greyjoy was no stranger to this godswood.,['Theon Greyjoy'],['Theon']
"Later, older, he
had soaked his bruises in the hot springs after many a session in the
yard with Robb and Jory and Jon Snow.","['Robb and Jory and', 'Jon Snow']",['Jon']
Did Stannis come and kill us in our sleep?,['Stannis'],['Stannis']
"Roose Bolton’s own face
was a pale grey mask, with two chips of dirty ice where his eyes
should be.

         ","['Roose Bolton', 'two']",['Roose']
"Luwin was dead, and his
maester’s tower had been put to the torch, yet the ravens lingered.",['Luwin'],['Luwin']
"Ramsay Bolton stood beneath them, clad in high boots of soft grey
leather and a black velvet doublet slashed with pink silk and glittering
with garnet teardrops.",['Ramsay Bolton'],['Ramsay']
"Who comes to claim her?”
      “Me,” said Ramsay.",['Ramsay'],['Ramsay']
"Shout out your name before them all, tell them that you are not
Arya Stark, let all the north hear how you were made to play this part.
",['Arya Stark'],['Arya']
"It would mean her death, of course, and his own as well, but Ramsay
in his wroth might kill them quickly.",['Ramsay'],['Ramsay']
"Theon stepped back, and
Ramsay and his bride joined hands and knelt before the heart tree,
bowing their heads in token of submission.",['Ramsay'],['Ramsay']
"Ramsay undid the cloak that Theon had slipped about his
bride’s shoulders moments before, the heavy white wool cloak
bordered in grey fur, emblazoned with the direwolf of House Stark.","['Ramsay', 'Theon', 'House', 'Stark']","['Ramsay', 'Theon']"
"It came of not having priests, Theon supposed, but whatever
the reason it seemed to him a mercy.",['Theon'],['Theon']
"Ramsay Bolton scooped his wife
up in his arms and strode through the mists with her.",['Ramsay Bolton'],['Ramsay']
"The day that Theon Greyjoy died, to be reborn as Reek.","['Theon Greyjoy', 'Reek']",['Theon']
"Winterfell was full of ghosts for Theon Greyjoy.

         ","['Winterfell', 'Theon Greyjoy']",['Theon']
"Roose Bolton
had brought his host inside the walls, along with his friends the Freys;
thousands huddled amongst the ruins, crowding every court, sleeping
in cellar vaults and under topless towers, and in buildings abandoned
for centuries.

         ","['Roose Bolton', 'thousands', 'centuries']",['Roose']
Grey and grey and greyer.,['Grey'],['Grey']
"What had she been thinking, that he would whistle up a winged horse
and fly her out of here, like some hero in the stories she and Sansa
used to love?",['Sansa'],['Sansa']
"She belongs to
Ramsay now.",['Ramsay'],['Ramsay']
"By this marriage Ramsay would be
Lord of Winterfell.",['Ramsay'],['Ramsay']
"Her name is Arya.

         ",['Arya'],['Arya']
"Even inside fur-lined gloves, Theon’s hands had begun to
throb with pain.",['Theon'],['Theon']
"Ramsay was Reek then, standing at his side, whispering that he should
flay a few of his captives to make them tell him where the boys had
gone.","['Ramsay', 'Reek']",['Ramsay']
"There will be no flaying here whilst I am Prince of Winterfell,
Theon had responded, little dreaming how short his rule would prove.
",['Theon'],['Theon']
"Even so, he had done his best to
protect them, but once Ramsay put Reek’s face aside he’d slain all the
men, and Theon’s ironborn as well.","['Ramsay', 'Reek', 'Theon']","['Ramsay', 'Theon']"
"He was the
traitor who had taken Winterfell by treachery, slain his foster brothers,
delivered his own people to be flayed at Moat Cailin, and given his
foster sister to Lord Ramsay’s bed.","['Winterfell', 'Moat Cailin', 'Ramsay']",['Ramsay']
"Roose Bolton might make use of
him, but true northmen must despise him.

       ",['Roose Bolton'],['Roose']
Where they came from Theon could not say.,['Theon'],['Theon']
"The bride had the place of highest honor, between Ramsay
and his father.",['Ramsay'],['Ramsay']
"She sat with eyes downcast as Roose Bolton bid them
drink to Lady Arya.","['Roose Bolton', 'Lady Arya']",['Roose']
"“I am sorry that our good friend Stannis has
not seen fit to join us yet,” he went on, to a ripple of laughter, “as I
know Ramsay had hoped to present his head to Lady Arya as a
wedding gift.”","['Stannis', 'Ramsay', 'Lady Arya']","['Stannis', 'Ramsay']"
"Ramsay hacked off slices with his falchion and Wyman Manderly
himself served, presenting the first steaming portions to Roose Bolton
and his fat Frey wife, the next to Ser Hosteen and Ser Aenys, the sons
of Walder Frey.","['Ramsay', 'Wyman Manderly', 'first', 'Roose Bolton', 'Frey', 'Ser Hosteen', 'Aenys', 'Walder Frey']","['Ramsay', 'Roose']"
"When she raised her head and
looked at Theon, he could see the fear behind her big brown eyes.

         ",['Theon'],['Theon']
"No longswords had been allowed within the hall, but every
man there wore a dagger, even Theon Greyjoy.",['Theon Greyjoy'],['Theon']
"And if the old gods hear my prayer,
Ramsay in his wroth might strike me dead as well.",['Ramsay'],['Ramsay']
"Ramsay had taught him that lesson, finger by
finger and toe by toe, and it was not one that he was ever like to
forget.

        ",['Ramsay'],['Ramsay']
"Ramsay had left him with so many broken teeth that
chewing was an agony.",['Ramsay'],['Ramsay']
"“He’s drunk,” said Theon.",['Theon'],['Theon']
"If Stannis
comes …”

          “He will.",['Stannis'],['Stannis']
"Her last word was a lash, but Theon dared not answer back in
kind.",['Theon'],['Theon']
"“If my lady believes Lord
Manderly wants to betray us, Lord Bolton is the one to tell.”

         “You think Roose does not know?","['Bolton', 'Roose']",['Roose']
"No dish so much as touches
Roose’s lips until he sees Lord Wyman eat of it first.","['Roose', 'first']",['Roose']
Roose plays with men.,['Roose'],['Roose']
"Old Walder Frey will not
object to his fat little Walda becoming a queen.","['Walder Frey', 'Walda']",['Walda']
No more than Stannis.,['Stannis'],['Stannis']
"Who else is
there?”

        “You,” said Theon.",['Theon'],['Theon']
"Of course, Roose sees that too,
so he takes care to keep me sweet.”

        ",['Roose'],['Roose']
"Roose Bolton had brought them all to
Winterfell to take charge of Luwin’s ravens, so messages might be
sent and received from here again.

          ","['Roose Bolton', 'Winterfell', 'Luwin']","['Roose', 'Luwin']"
"What good are they, I ask you?”

        “They heal,” said Theon.",['Theon'],['Theon']
"The
Tully marriage was his notion, never doubt it, he—”

         She broke off as Roose Bolton rose to his feet, pale eyes
shining in the torchlight.","['Tully', 'Roose Bolton']",['Roose']
"“My friends,” he began, and a hush swept
through the hall, so profound that Theon could hear the wind plucking
at the boards over the windows.",['Theon'],['Theon']
"“Stannis and his knights have left
Deepwood Motte, flying the banner of his new red god.","['Stannis', 'Deepwood Motte']",['Stannis']
"Why allow them to combine their strength?”

        Because Arnolf Karstark awaits only a sign from Lord Bolton
before he turns his cloak, thought Theon, as other lords began to shout
out counsel.","['Arnolf Karstark', 'Bolton', 'Theon']",['Theon']
"“We should have a song about the Rat Cook,” he was
muttering, as he staggered past Theon, leaning on his knights.","['the Rat Cook', 'Theon']",['Theon']
"“Ramsay says you’re to bring his bride
to his bed.”
        ",['Ramsay'],['Ramsay']
"It was up three flights of stone steps to Lord Ramsay’s
bedchamber, one of the rooms the fires had touched but lightly.","['three', 'Ramsay', 'one']",['Ramsay']
Lord Ramsay was seated in it when they entered.,['Ramsay'],['Ramsay']
Lord Ramsay poured himself a cup of wine.,['Ramsay'],['Ramsay']
"“Her
small-clothes too,” Ramsay commanded.",['Ramsay'],['Ramsay']
Sansa’s age.,['Sansa'],['Sansa']
"There
was a moment when her hands rose, as if to cover her breasts, but
Theon mouthed a silent",['Theon'],['Theon']
Ramsay smiled his wet smile.,['Ramsay'],['Ramsay']
"Ramsay pulled his hand free and
slapped her face.",['Ramsay'],['Ramsay']
"Ramsay rose, the firelight shining on his face.",['Ramsay'],['Ramsay']
"“I … do you mean …
m’lord, I have no … I …”

          “With your mouth,” Lord Ramsay said.",['Ramsay'],['Ramsay']
"Areo Hotah ran his hand along the smooth shaft of his
longaxe, his ash-and-iron wife, all the while watching.",['Areo Hotah'],['Areo']
"Bowing, he took the chest from the hands of
the white knight and carried it to the dais, where Doran Martell sat in
his rolling chair between his daughter Arianne and his dead brother’s
beloved paramour, Ellaria.","['Doran Martell', 'Arianne', 'Ellaria']","['Doran', 'Ellaria']"
"Areo Hotah had polished his shirt of copper
scales mirror-bright",['Areo Hotah'],['Areo']
"Ellaria Sand had closed her eyes and was
murmuring a prayer.

         ",['Ellaria Sand'],['Ellaria']
"One was ivory, the other onyx, and it seemed to
Areo Hotah as if the two of them were fighting.","['One', 'Areo Hotah', 'two']",['Areo']
"Areo Hotah was about to go and help him,
but Obara Sand moved first.","['Areo Hotah', 'Obara Sand', 'first']","['Areo', 'Obara']"
"“Was
his dying long and hard, Ser Balon?” asked Tyene Sand, in the tone a
maiden might use to ask if her gown was pretty.

        ","['Balon', 'Tyene Sand']",['Tyene']
"Nymeria was least dangerous when nearly
naked.",['Nymeria'],['Nymeria']
"Areo Hotah
knew better.",['Areo Hotah'],['Areo']
"Her soft, pale hands were as deadly as Obara’s callused
ones, if not more so.",['Obara'],['Obara']
"“Lords and ladies, let us all now drink to Tommen,
the First of His Name, King of the Andals, the Rhoynar, and the First
Men, and Lord of the Seven Kingdoms.”

        ","['Tommen', 'First', 'Andals', 'Rhoynar', 'First', 'Seven']",['Tommen']
"So did the Princess Arianne, Lady Jordayne, the
Lord of Gods-grace, the Knight of Lemonwood, the Lady of Ghost
Hill … even Ellaria Sand, Prince Oberyn’s beloved paramour, who
had been with him in King’s Landing when he died.","['Arianne', 'Lady Jordayne', 'the Knight of Lemonwood', 'Ellaria Sand', 'King']",['Ellaria']
"Dorne was an angry and divided land, and Prince
Doran’s hold on it was not as firm as it might be.",['Doran'],['Doran']
"Chief amongst those were the Sand Snakes, the bastard
daughters of the prince’s late brother Oberyn, the Red Viper, three of
whom were at the feast.","['the Sand Snakes', 'Oberyn', 'three']",['Oberyn']
"Doran Martell was the wisest of princes, and
it was not the place of his captain of guards to question his decisions,
but Areo Hotah did wonder why he had chosen to release the ladies
Obara, Nymeria, and Tyene from their lonely cells in the Spear
Tower.
         ","['Doran Martell', 'Areo Hotah', 'Obara', 'Nymeria', 'Tyene', 'the Spear\nTower']","['Doran', 'Areo', 'Obara', 'Nymeria', 'Tyene']"
"Tyene declined Ricasso’s toast with a murmur and Lady Nym
with a flick of a hand.","['Tyene', 'Ricasso', 'Lady Nym']",['Tyene']
"When a serving girl knelt
to wipe up the spilled wine, Obara left the hall.",['Obara'],['Obara']
"Obara would
never turn her rage on the little princess, Hotah knew.","['Obara', 'Hotah']",['Obara']
"Her plot to crown Myrcella had been betrayed and
smashed, her white knight had perished bloodily at Hotah’s hand, and
she herself had been confined to the Spear Tower, condemned to
solitude and silence.","['Myrcella', 'Hotah', 'the Spear Tower']",['Myrcella']
"Doran Martell took no notice, but his daughter did.",['Doran Martell'],['Doran']
"If so, Obara’s return to the hall
must have been vinegar in the wound.",['Obara'],['Obara']
"“Oh, but we have all grown
so fond of Myrcella, ser.",['Myrcella'],['Myrcella']
"She and my brother Trystane have become
inseparable.”

        “Prince Trystane would be welcome in King’s Landing as
well,” said Balon Swann.","['Trystane', 'King', 'Balon Swann']",['Trystane']
"“When Trystane and Myrcella wed, he and Tommen
will be as brothers.","['Trystane', 'Myrcella', 'Tommen']","['Trystane', 'Myrcella', 'Tommen']"
"Dorne will miss him, to be sure, but it is past
time Trystane saw something of the world beyond the walls of
Sunspear.”

        ","['Trystane', 'Sunspear']",['Trystane']
"“As for the other matter that Queen Cersei raises,” Prince
Doran was saying, “it is true, Dorne’s seat upon the small council has
been vacant since my brother’s death, and it is past time that it was
filled again.","['Queen Cersei', 'Doran', 'Dorne']",['Doran']
"When we reach the Water Gardens, we can
tell Myrcella.","['the Water Gardens', 'Myrcella']",['Myrcella']
"Obara, would you be so kind as to help me to my bed?",['Obara'],['Obara']
"Nymeria,
Tyene, come as well, and bid your old uncle a fond good night.”

       ","['Nymeria', 'Tyene']","['Nymeria', 'Tyene']"
"So it fell to Obara Sand to roll the prince’s chair from
Sunspear’s feast hall and down a long gallery to his solar.","['Obara Sand', 'Sunspear']",['Obara']
"Areo Hotah
followed with her sisters, along with Princess Arianne and Ellaria
Sand.","['Areo Hotah', 'Arianne', 'Ellaria']","['Areo', 'Ellaria']"
"“You cannot seriously intend to send Trystane and Myrcella
to King’s Landing,” Obara said as she was pushing.","['Trystane', 'Myrcella', 'King’s Landing', 'Obara']","['Trystane', 'Myrcella', 'Obara']"
"“Do that, and we will
never see the girl again, and your son will spend his life a hostage to
the Iron Throne.”

         “Do you take me for a fool, Obara?”","['the Iron Throne', 'Obara']",['Obara']
Obara slowed her pace by half.,"['Obara', 'half']",['Obara']
"“What will you do, then?”

        Her sister Tyene gave answer.",['Tyene'],['Tyene']
"Areo Hotah had
seen them a thousand times and still found them hard to look upon.

        ","['Areo Hotah', 'thousand']",['Areo']
"Obara Sand plucked the skull from him and
held it at arm’s length.",['Obara Sand'],['Obara']
"If any such
appears again, Cersei Lannister will be exposed as a liar before all the
Seven Kingdoms.","['Cersei Lannister', 'Seven']",['Cersei']
"“And
we know that Oberyn wounded Gregor grievously.","['Oberyn', 'Gregor']",['Oberyn']
"Every report we
have had since claims that Clegane died slowly, in great pain.”

          “Just as Father intended,” said Tyene.","['Clegane', 'Tyene']",['Tyene']
Obara bristled.,['Obara'],['Obara']
"“This is a start, I’ll grant.”

        “A start?” said Ellaria Sand, incredulous.",['Ellaria Sand'],['Ellaria']
"So are Robert
Baratheon, Amory Lorch, and now Gregor Clegane, all those who had
a hand in murdering Elia and her children.","['Robert\nBaratheon', 'Amory Lorch', 'Gregor Clegane', 'Elia']","['Amory', 'The Mountain']"
"Even Joffrey, who was not
yet born when Elia died.",['Joffrey'],['Joffrey']
"Do Myrcella and Tommen need to die so the shades of Rhaenys
and Aegon can be at rest?","['Myrcella', 'Tommen', 'Rhaenys', 'Aegon']","['Myrcella', 'Tommen']"
"“The man died at the hand of his own son,” Ellaria snapped
back.",['Ellaria'],['Ellaria']
"“If he had, his
dying would not have been so easy.”

        “Ser Gregor does look lonely,” said Tyene, in her sweet
septa’s voice.","['Gregor', 'Tyene']",['Tyene']
"Ellaria’s cheeks were wet with tears, her dark eyes shining.
",['Ellaria'],['Ellaria']
“Oberyn wanted vengeance for Elia.,"['Oberyn', 'Elia']",['Oberyn']
"Ellaria Sand laid her
hand on the Mountain’s head.","['Ellaria Sand', 'Mountain']",['Ellaria']
"“Shall we lay down our spears and smile, and forget all the
wrongs that have been done to us?”

        “War will come, whether we wish it or not,” said Obara.",['Obara'],['Obara']
"Lord Stannis holds the Wall and is
gathering northmen to his cause.",['Stannis'],['Stannis']
"The two queens are squabbling over
Tommen like bitches with a juicy bone.","['two', 'Tommen']",['Tommen']
"Ellaria Sand turned to
the prince.",['Ellaria Sand'],['Ellaria']
"I can hear no more of this.”

        “Go back to your girls, Ellaria,” the prince told her.",['Ellaria'],['Ellaria']
"Ellaria kissed him on the brow and took her
leave.",['Ellaria'],['Ellaria']
Areo Hotah was sad to see her go.,['Areo Hotah'],['Areo']
"“She understood more
than you ever will, Nymeria.",['Nymeria'],['Nymeria']
"Be that as it
may, there are things Ellaria does not know and should not know.",['Ellaria'],['Ellaria']
Obara laughed.,['Obara'],['Obara']
"I would not be so quick to mock.”

         “That was praise,” Obara Sand insisted.",['Obara Sand'],['Obara']
"“Procrastinate,
obscure, prevaricate, dissemble, and delay all you like, Uncle, Ser
Balon must still come face-to-face with Myrcella at the Water
Gardens, and when he does he’s like to see she’s short an ear.","['Uncle', 'Myrcella', 'the Water\nGardens']",['Myrcella']
"“And now Ser Gerold has fled back to
High Hermit-age, beyond our reach.”

         “Darkstar,” Tyene murmured, with a giggle.","['Ser Gerold', 'Darkstar', 'Tyene']",['Tyene']
"But will Ser Balon believe it?”

        “He will if he hears it from Myrcella,” Arianne insisted.

       ","['Balon', 'Myrcella', 'Arianne']",['Myrcella']
Obara snorted in disbelief.,['Obara'],['Obara']
"He should not be allowed to leave.”

         “We could kill him, to be sure,” said Tyene, “but then we
would need to kill the rest of his party too, even those sweet young
squires.",['Tyene'],['Tyene']
"There are lessons there if you
have the wit to see them.”

        “Lessons?” said Obara.",['Obara'],['Obara']
"As the children splashed in the pools, Daenerys watched from
amongst the orange trees, and a realization came to her.",['Daenerys'],['Daenerys']
"Oberyn was
ever the viper.",['Oberyn'],['Oberyn']
"Obara, rusted nails and
boiled leather, with her angry, close-set eyes and rat-brown hair.
",['Obara'],['Obara']
"Nymeria, languid, elegant, olive-skinned, her long black braid bound
up in red-gold wire.",['Nymeria'],['Nymeria']
Obara’s face darkened.,['Obara'],['Obara']
"“I swear,” said Tyene.",['Tyene'],['Tyene']
"“By Oberyn Martell, the Red
Viper of Dorne, and a better man than you.”

        “Aye,” said Obara.","['Oberyn Martell', 'Obara']","['Oberyn', 'Obara']"
"This
invitation Cersei sent us is a ruse.",['Cersei'],['Cersei']
"Trystane is never meant to reach
King’s Landing.","['Trystane', 'King’s Landing']",['Trystane']
"Areo Hotah would not have believed it possible to shock the
Sand Snakes.","['Areo Hotah', 'Sand Snakes']",['Areo']
"“Seven save us,” whispered Tyene.","['Seven', 'Tyene']",['Tyene']
“Trystane?,['Trystane'],['Trystane']
"Why?”

        “The woman must be mad,” Obara said.",['Obara'],['Obara']
Obara’s face was flushed.,['Obara'],['Obara']
"We will
travel to the Water Gardens, where he will hear Myrcella’s story and
send a raven to his queen.","['the Water Gardens', 'Myrcella']",['Myrcella']
"Obara, you will lead him to High Hermit-age to beard Darkstar
in his den.","['Obara', 'Darkstar']",['Obara']
"The time is not yet come for Dorne to openly defy the Iron
Throne, so we must needs return Myrcella to her mother, but I will not
be accompanying her.","['the Iron\nThrone', 'Myrcella']",['Myrcella']
"That task will be yours, Nymeria.",['Nymeria'],['Nymeria']
"The
Lannisters will not like it, no more than they liked it when I sent them
Oberyn, but they dare not refuse.",['Oberyn'],['Oberyn']
“And what of me?” asked Tyene.,['Tyene'],['Tyene']
"Oberyn once told me that she read to you in the cradle from the Seven-
Pointed Star.","['Oberyn', 'Pointed Star']",['Oberyn']
"“Obara, so fierce.",['Obara'],['Obara']
"Nymeria, my sister.",['Nymeria'],['Nymeria']
"Areo Hotah remained as well, as was his place.

        ",['Areo Hotah'],['Areo']
"Jon said, incredulous.",['Jon'],['Jon']
"Jon was counting on that, trusting that Val could
succeed where Black Jack Bulwer and his companions had failed.","['Jon', 'Val', 'Black Jack Bulwer']",['Jon']
"I will return, with Tormund
or without him.”",['Tormund'],['Tormund']
"Do not fail me, he thought, or Stannis will have my
head.",['Stannis'],['Stannis']
"“Do I have your word that you will keep our princess closely?”
the king had said, and Jon had promised that he would.",['Jon'],['Jon']
"I am the sword that guards the
realm of men, Jon reminded himself, and in the end, that must be
worth more than one man’s honor.
         ","['Jon', 'more than one']",['Jon']
"Spearmen at each gate knuckled their foreheads at Jon Snow
but stared openly at Val and her garron.

         ","['Jon Snow', 'Val']",['Jon']
"Six of the rangers Jon had
sent out were still missing.","['Six', 'Jon']",['Jon']
"Jon Snow drew
back and said, “The only thanks I want is—”
        “—Tormund Giantsbane.",['Jon Snow'],['Jon']
Jon Snow was in no mood for it.,['Jon Snow'],['Jon']
"For
the boy, if for no other reason.”

        “Craster’s son?”",['Craster'],['Craster']
"She sees things in her
fires.”

        Arya, he thought, hoping it was so.",['Arya'],['Arya']
"For a moment Jon could almost see them too,
coiling in the night, their dark wings outlined against a sea of flame.
",['Jon'],['Jon']
"But
Melisandre had the right of it.",['Melisandre'],['Melisandre']
"Jon watched her ride away wondering if
he would ever see her face again.",['Jon'],['Jon']
"Jon did not need
to stare into a fire to know what was being said of him.",['Jon'],['Jon']
"It was still dark when Jon returned to his chambers behind the
armory.",['Jon'],['Jon']
"Winter is coming, Jon reflected.","['Winter', 'Jon']",['Jon']
"Under the lid
Jon discovered three duck’s eggs fried in drippings, a strip of bacon,
two sausages, a blood pudding, and half a loaf of bread still warm
from the oven.","['Jon', 'three', 'two', 'half']",['Jon']
"“Thief,” Jon said, as the bird flapped up to the lintel above the door to
devour its prize.

        ",['Jon'],['Jon']
Jon tried a bite of sausage.,['Jon'],['Jon']
"He was washing the taste from his
mouth with a sip of ale when Edd returned to tell him Bowen Marsh
was without.","['Edd', 'Bowen Marsh']",['Bowen']
"“Othell’s with him, and Septon Cellador.”

        ","['Othell', 'Septon Cellador']",['Othell']
"They have a hungry look about them.”

         Hungry was not the word Jon would have used.",['Jon'],['Jon']
Bowen Marsh was angry.,['Bowen Marsh'],['Bowen']
"“And other matters,” said Bowen Marsh.",['Bowen Marsh'],['Bowen']
"“I … my lord, the men would never … giants eat human flesh,
I think … no, my lord, I thank you, but I do not have the men to watch
over such a creature, he …”

        Jon Snow was unsurprised.",['Jon Snow'],['Jon']
"You know nothing, Jon Snow, Ygritte might say, but Jon spoke
with the giant whenever he could, through Leathers or one of the free
folk they had brought back from the grove, and was learning much
and more about his people and their history.","['Jon Snow', 'Ygritte', 'Jon', 'Leathers', 'one']","['Jon', 'Ygritte', 'Jon']"
"But if Tormund has
giants with him, Wun",['Tormund'],['Tormund']
"Bowen Marsh waited with
obvious impatience as Edd poured, resuming only when he left again.
","['Bowen Marsh', 'Edd']",['Bowen']
Jon might have asked.,['Jon'],['Jon']
"He
should be capable of fetching me my meals and saddling my horse,
don’t you think?”

         “Most like,” said Bowen Marsh, stony-faced, “but the men do
not like it.",['Bowen Marsh'],['Bowen']
"Does my lord believe the men of
the Night’s Watch would ever follow a whore into battle?”

         Jon’s temper flashed.","['the Night’s Watch', 'Jon']",['Jon']
"You …
you cannot mean to try to talk with them?”

        “Can they talk?” asked Jon Snow.",['Jon Snow'],['Jon']
"Maester Aemon would have grasped his purpose, Jon did
not doubt; Sam Tarly would have been terrified, but he would have
understood as well.","['Maester Aemon', 'Jon', 'Sam Tarly']","['Aemon', 'Jon']"
Jon Snow’s patience was exhausted.,['Jon Snow'],['Jon']
"You know nothing, Jon Snow.",['Jon Snow'],['Jon']
"Before Stannis, if the gods are good.",['Stannis'],['Stannis']
"“How
can you know that?” demanded Bowen Marsh.",['Bowen Marsh'],['Bowen']
Jon took a swallow of ale.,['Jon'],['Jon']
"“I sent her to find
Tormund Giantsbane and bring him my offer.”

        ",['Tormund Giantsbane'],['Tormund']
"Food and shelter and
peace, if he will join his strength to ours, fight our common enemy,
help us hold the Wall.”

        Bowen Marsh did not appear surprised.",['Bowen Marsh'],['Bowen']
"Bowen Marsh said, “Some might call this treason.",['Bowen Marsh'],['Bowen']
"Savages, raiders, rapers, more beast than man.”

         “Tormund is none of those things,” said Jon, “no more than
Mance Rayder.",['Jon'],['Jon']
"But even if every word you said was true, they are still
men, Bowen.",['Bowen'],['Bowen']
“Mother Mole?” said Bowen Marsh.,['Bowen Marsh'],['Bowen']
"Why would they go there?”

        Jon had a map before him on the table.",['Jon'],['Jon']
"The wild had reclaimed the site, Jon had
been told, but rangers claimed that the overgrown ruins were haunted
by ghouls and demons and burning ghosts with an unhealthy taste for
blood.",['Jon'],['Jon']
"“It is not the sort of refuge I’d chose either,” Jon said, “but
Mother Mole was heard to preach that the free folk would find
salvation where once they found damnation.”

        ","['Jon', 'Mole']",['Jon']
"“And saved the Wall, mayhaps,” said Bowen Marsh.",['Bowen Marsh'],['Bowen']
"Thousands of people, Jon thought.","['Thousands', 'Jon']",['Jon']
"Above the door the raven muttered, “Dead, dead, dead.”

         “Let me tell you what will happen,” Jon said.",['Jon'],['Jon']
"“You have my leave to go.”

        Septon Cellador rose grey-faced and sweating, Othell
Yarwyck stiffly, Bowen Marsh tight-lipped and pale.","['Septon Cellador', 'Othell', 'Yarwyck', 'Bowen Marsh']","['Othell', 'Bowen']"
"Tyrion’s armpits were prickly with perspiration, and a bead
of sweat was trickling down his scar beneath the oversized, ill-fitting
helm, yet for one absurd moment he felt almost like Jaime, riding out
onto a tourney field with lance in hand, his golden armor flashing in
the sun.

        ","['Tyrion', 'one', 'Jaime']","['Tyrion', 'Jaime']"
"Somewhere down in hell his father was
seething and Joffrey was chuckling.",['Joffrey'],['Joffrey']
"Jorah Mormont had heard the muttering
about how dwarf luck had failed them.",['Jorah Mormont'],['Jorah']
"Whilst the ship’s cook still
gave Tyrion’s head a rub from time to time, in hopes that it might stir
a wind, the rest had taken to giving him venomous looks whenever he
crossed their paths.",['Tyrion'],['Tyrion']
"He had also started referring to Pretty
Pig as Bacon, a jape that had seemed much funnier when Tyrion had
made it.

        ","['Bacon', 'Tyrion']",['Tyrion']
"You could get drunk much quicker on
rum than on wine, Tyrion Lannister had discovered.

         ",['Tyrion Lannister'],['Tyrion']
"It had
a certain delicious irony to it, considering that Tyrion had almost lost
his head once by refusing to mount the dog for his nephew’s twisted
amusement.",['Tyrion'],['Tyrion']
"Their laughter seemed sparse and
strained compared to the great gales that had greeted Groat’s and
Penny’s antics at Joffrey’s wedding feast, and some hissed at him in
anger.","['Groat', 'Penny', 'Joffrey']",['Joffrey']
"He wagered coin on me, Tyrion decided.",['Tyrion'],['Tyrion']
"Jorah Mormont finally took pity on Tyrion’s struggles and
pulled him to his feet.","['Jorah Mormont', 'Tyrion']","['Jorah', 'Tyrion']"
Ser Jorah shrugged.,['Jorah'],['Jorah']
"“The thing is to make them
laugh and throw coins.”
        Poor payment for the blood and bruises, Tyrion thought, but
he kept that to himself as well.",['Tyrion'],['Tyrion']
"“You might want to tell
your lady to keep her door closed and barred when she’s inside,” Ser
Jorah said as he was undoing the buckles on the straps that joined the
wooden breastplate to the backplate.",['Jorah'],['Jorah']
"At Joffrey’s wedding feast, he recalled, one rider had
displayed the direwolf of Robb Stark, the other the arms and colors of
Stannis Baratheon.","['Joffrey', 'one', 'Robb Stark', 'Stannis Baratheon']","['Joffrey', 'Robb', 'Stannis']"
"If the sailors took it in their heads to
butcher Pretty Pig, neither he nor Penny could hope to stop them …
but Ser Jorah’s longsword might give them pause, at least.

        ","['Pretty Pig', 'Penny', 'Jorah']",['Jorah']
"Perhaps if I were Jaime … but Jaime killed her
father, I only killed my own.","['Jaime', 'Jaime']","['Jaime', 'Jaime']"
"“Did the dwarf say something to offend you, ser?”
Tyrion asked innocently, wiping bubbles of blood off his broken lip
with the back of his hand.

         ",['Tyrion'],['Tyrion']
Tyrion pulled himself back to his feet.,['Tyrion'],['Tyrion']
